Line#,Time,R1,G1,B1,R2,G2,B2,SELECT,CLK,LAT,OE
62241,-131280,0,0,0,0,0,0,00,1,0,0
62242,-131240,0,0,0,0,0,0,00,0,0,0
62243,-131200,0,0,0,0,0,0,00,1,0,0
62244,-131160,0,0,0,0,0,0,00,0,0,0
62245,-131120,0,0,0,0,0,0,00,1,0,0
62246,-131080,0,0,0,0,0,0,00,0,0,0
62247,-131040,0,0,0,0,0,0,00,1,0,0
62248,-131000,0,0,0,0,0,0,00,0,0,0
62249,-130960,0,0,0,0,0,0,00,1,0,0
62250,-130920,0,0,0,0,0,0,00,0,0,0
62251,-130880,0,0,0,0,0,0,00,1,0,0
62252,-130840,0,0,0,0,0,0,00,0,0,0
62253,-130800,0,0,0,0,0,0,00,1,0,0
62254,-130760,0,0,0,0,0,0,00,0,0,0
62255,-130720,0,0,0,0,0,0,00,1,0,0
62256,-130680,0,0,0,0,0,0,00,0,0,0
62257,-130640,0,0,0,0,0,0,00,1,0,0
62258,-130600,0,0,0,0,0,0,00,0,0,0
62259,-130560,0,0,0,0,0,0,00,1,0,0
62260,-130520,0,0,0,0,0,0,00,0,0,0
62261,-130480,0,0,0,0,0,0,00,1,0,0
62262,-130440,0,0,0,0,0,0,00,0,0,0
62263,-130400,0,0,0,0,0,0,00,1,0,0
62264,-130360,0,0,0,0,0,0,00,0,0,0
62265,-130320,0,0,0,0,0,0,00,1,0,0
62266,-130280,0,0,0,0,0,0,00,0,0,0
62267,-130240,0,0,0,0,0,0,00,1,0,0
62268,-130200,0,0,0,0,0,0,00,0,0,0
62269,-130160,0,0,0,0,0,0,00,1,0,0
62270,-130120,0,0,0,0,0,0,00,0,0,0
62271,-130080,0,0,0,0,0,0,00,1,0,0
62272,-130040,0,0,0,0,0,0,00,0,0,0
62273,-130000,0,0,0,0,0,0,00,1,0,0
62274,-129960,0,0,0,0,0,0,00,0,0,0
62275,-129920,0,0,0,0,0,0,00,1,0,0
62276,-129880,0,0,0,0,0,0,00,0,0,0
62277,-129840,0,0,0,0,0,0,00,1,0,0
62278,-129800,0,0,0,0,0,0,00,0,0,0
62279,-129760,0,0,0,0,0,0,00,1,0,0
62280,-129720,0,0,0,0,0,0,00,0,0,0
62281,-129680,0,0,0,0,0,0,00,1,0,0
62282,-129640,0,0,0,0,0,0,00,0,0,0
62283,-129600,0,0,0,0,0,0,00,1,0,0
62284,-129560,0,0,0,0,0,0,00,0,0,0
62285,-129520,0,0,0,0,0,0,00,1,0,0
62286,-129480,0,0,0,0,0,0,00,0,0,0
62287,-129440,0,0,0,0,0,0,00,1,0,0
62288,-129400,0,0,0,0,0,0,00,0,0,0
62289,-129360,0,0,0,0,0,0,00,1,0,0
62290,-129320,0,0,0,0,0,0,00,0,0,0
62291,-129280,0,0,0,0,0,0,00,1,0,0
62292,-129240,0,0,0,0,0,0,00,0,0,0
62293,-129200,0,0,0,0,0,0,00,1,0,0
62294,-129160,0,0,0,0,0,0,00,0,0,0
62295,-129120,0,0,0,0,0,0,00,1,0,0
62296,-129080,0,0,0,0,0,0,00,0,0,0
62297,-129040,0,0,0,0,0,0,00,1,0,0
62298,-129000,0,0,0,0,0,0,00,0,0,0
62299,-128960,0,0,0,0,0,0,00,1,0,0
62300,-128920,0,0,0,0,0,0,00,0,0,0
62301,-128880,0,0,0,0,0,0,00,1,0,0
62302,-128840,0,0,0,0,0,0,00,0,0,0
62303,-128800,0,0,0,0,0,0,00,1,0,0
62304,-128760,0,0,0,0,0,0,00,0,0,0
62305,-128720,0,0,0,0,0,0,00,1,0,0
62306,-128680,0,0,0,0,0,0,00,0,0,0
62307,-128640,0,0,0,0,0,0,00,1,0,0
62308,-128600,0,0,0,0,0,0,00,0,0,0
62309,-128560,0,0,0,0,0,0,00,1,0,0
62310,-128520,0,0,0,0,0,0,00,0,0,0
62311,-128480,0,0,0,0,0,0,00,1,0,0
62312,-128440,0,0,0,0,0,0,00,0,0,0
62313,-128400,0,0,0,0,0,0,00,1,0,0
62314,-128360,0,0,0,0,0,0,00,0,0,0
62315,-128320,0,0,0,0,0,0,00,1,0,0
62316,-128280,0,0,0,0,0,0,00,0,0,0
62317,-128240,0,0,0,0,0,0,00,1,0,0
62318,-128200,0,0,0,0,0,0,00,0,0,0
62319,-128160,0,0,0,0,0,0,00,1,0,0
62320,-128120,0,0,0,0,0,0,00,0,0,0
62321,-128080,0,0,0,0,0,0,00,1,0,0
62322,-128040,0,0,0,0,0,0,00,0,0,0
62323,-128000,0,0,0,0,0,0,00,1,0,0
62324,-127960,0,0,0,0,0,0,00,0,0,0
62325,-127920,0,0,0,0,0,0,00,1,0,0
62326,-127880,0,0,0,0,0,0,00,0,0,0
62327,-127840,0,0,0,0,0,0,00,1,0,0
62328,-127800,0,0,0,0,0,0,00,0,0,0
62329,-127760,0,0,0,0,0,0,00,1,0,0
62330,-127720,0,0,0,0,0,0,00,0,0,0
62331,-127680,0,0,0,0,0,0,00,1,0,0
62332,-127640,0,0,0,0,0,0,00,0,0,0
62333,-127600,0,0,0,0,0,0,00,1,0,0
62334,-127560,0,0,0,0,0,0,00,0,0,0
62335,-127520,0,0,0,0,0,0,00,1,0,0
62336,-127480,0,0,0,0,0,0,00,0,0,0
62337,-127440,0,0,0,0,0,0,00,1,0,0
62338,-127400,0,0,0,0,0,0,00,0,0,0
62339,-127360,0,0,0,0,0,0,00,1,0,0
62340,-127320,0,0,0,0,0,0,00,0,0,0
62341,-127280,0,0,0,0,0,0,00,1,0,0
62342,-127240,0,0,0,0,0,0,00,0,0,0
62343,-127200,0,0,0,0,0,0,00,1,0,0
62344,-127160,0,0,0,0,0,0,00,0,0,0
62345,-127120,0,0,0,0,0,0,00,1,0,0
62346,-127080,0,0,0,0,0,0,00,0,0,0
62347,-127040,0,0,0,0,0,0,00,1,0,0
62348,-127000,0,0,0,0,0,0,00,0,0,0
62349,-126960,0,0,0,0,0,0,00,1,0,0
62350,-126920,0,0,0,0,0,0,00,0,0,0
62351,-126880,0,0,0,0,0,0,00,1,0,0
62352,-126840,0,0,0,0,0,0,00,0,0,0
62353,-126800,0,0,0,0,0,0,00,1,0,0
62354,-126760,0,0,0,0,0,0,00,0,0,0
62355,-126720,0,0,0,0,0,0,00,1,0,0
62356,-126680,0,0,0,0,0,0,00,0,0,0
62357,-126640,0,0,0,0,0,0,00,1,0,0
62358,-126600,0,0,0,0,0,0,00,0,0,0
62359,-126560,0,0,0,0,0,0,00,1,0,0
62360,-126520,0,0,0,0,0,0,00,0,0,0
62361,-126480,0,0,0,0,0,0,00,1,0,0
62362,-126440,0,0,0,0,0,0,00,0,0,0
62363,-126400,0,0,0,0,0,0,00,1,0,0
62364,-126360,0,0,0,0,0,0,00,0,0,0
62365,-126320,0,0,0,0,0,0,00,1,0,0
62366,-126280,0,0,0,0,0,0,00,0,0,0
62367,-126240,0,0,0,0,0,0,00,1,0,0
62368,-126200,0,0,0,0,0,0,00,0,0,0
62369,-126160,0,0,0,0,0,0,00,1,0,0
62370,-126120,0,0,0,0,0,0,00,0,0,0
62371,-126080,0,0,0,0,0,0,00,1,0,0
62372,-126040,0,0,0,0,0,0,00,0,0,0
62373,-126000,0,0,0,0,0,0,00,1,0,0
62374,-125960,0,0,0,0,0,0,00,0,0,0
62375,-125920,0,0,0,0,0,0,00,1,0,0
62376,-125880,0,0,0,0,0,0,00,0,0,0
62377,-125840,0,0,0,0,0,0,00,1,0,0
62378,-125800,0,0,0,0,0,0,00,0,0,0
62379,-125760,0,0,0,0,0,0,00,1,0,0
62380,-125720,0,0,0,0,0,0,00,0,0,0
62381,-125680,0,0,0,0,0,0,00,1,0,0
62382,-125640,0,0,0,0,0,0,00,0,0,0
62383,-125600,0,0,0,0,0,0,00,1,0,0
62384,-125560,0,0,0,0,0,0,00,0,0,0
62385,-125520,0,0,0,0,0,0,00,1,0,0
62386,-125480,0,0,0,0,0,0,00,0,0,0
62387,-125440,0,0,0,0,0,0,00,1,0,0
62388,-125400,0,0,0,0,0,0,00,0,0,0
62389,-125360,0,0,0,0,0,0,00,1,0,0
62390,-125320,0,0,0,0,0,0,00,0,0,0
62391,-125280,0,0,0,0,0,0,00,1,0,0
62392,-125240,0,0,0,0,0,0,00,0,0,0
62393,-125200,0,0,0,0,0,0,00,1,0,0
62394,-125160,0,0,0,0,0,0,00,0,0,0
62395,-125120,0,0,0,0,0,0,00,1,0,0
62396,-125080,0,0,0,0,0,0,00,0,0,0
62397,-125040,0,0,0,0,0,0,00,1,0,0
62398,-125000,0,0,0,0,0,0,00,0,0,0
62399,-124960,0,0,0,0,0,0,00,1,0,0
62400,-124920,0,0,0,0,0,0,00,0,0,0
62401,-124880,0,0,0,0,0,0,00,1,0,0
62402,-124840,0,0,0,0,0,0,00,0,0,0
62403,-124800,0,0,0,0,0,0,00,1,0,0
62404,-124760,0,0,0,0,0,0,00,0,0,0
62405,-124720,0,0,0,0,0,0,00,1,0,0
62406,-124680,0,0,0,0,0,0,00,0,0,0
62407,-124640,0,0,0,0,0,0,00,1,0,0
62408,-124600,0,0,0,0,0,0,00,0,0,0
62409,-124560,0,0,0,0,0,0,00,1,0,0
62410,-124520,0,0,0,0,0,0,00,0,0,0
62411,-124480,0,0,0,0,0,0,00,1,0,0
62412,-124440,0,0,0,0,0,0,00,0,0,0
62413,-124400,0,0,0,0,0,0,00,1,0,0
62414,-124360,0,0,0,0,0,0,00,0,0,0
62415,-124320,0,0,0,0,0,0,00,1,0,0
62416,-124280,0,0,0,0,0,0,00,0,0,0
62417,-124240,0,0,0,0,0,0,00,1,0,0
62418,-124200,0,0,0,0,0,0,00,0,0,0
62419,-124160,0,0,0,0,0,0,00,1,0,0
62420,-124120,0,0,0,0,0,0,00,0,0,0
62421,-124080,0,0,0,0,0,0,00,1,0,0
62422,-124040,0,0,0,0,0,0,00,0,0,0
62423,-124000,0,0,0,0,0,0,00,1,0,0
62424,-123960,0,0,0,0,0,0,00,0,0,0
62425,-123920,0,0,0,0,0,0,00,1,0,0
62426,-123880,0,0,0,0,0,0,00,0,0,0
62427,-123840,0,0,0,0,0,0,00,1,0,0
62428,-123800,0,0,0,0,0,0,00,0,0,0
62429,-123760,0,0,0,0,0,0,00,1,0,0
62430,-123720,0,0,0,0,0,0,00,0,0,0
62431,-123680,0,0,0,0,0,0,00,1,0,0
62432,-123640,0,0,0,0,0,0,00,0,0,0
62433,-123600,0,0,0,0,0,0,00,1,0,0
62434,-123560,0,0,0,0,0,0,00,0,0,0
62435,-123520,0,0,0,0,0,0,00,1,0,0
62436,-123480,0,0,0,0,0,0,00,0,0,0
62437,-123440,0,0,0,0,0,0,00,1,0,0
62438,-123400,0,0,0,0,0,0,00,0,0,0
62439,-123360,0,0,0,0,0,0,00,1,0,0
62440,-123320,0,0,0,0,0,0,00,0,0,0
62441,-123280,0,0,0,0,0,0,00,1,0,0
62442,-123240,0,0,0,0,0,0,00,0,0,0
62443,-123200,0,0,0,0,0,0,00,1,0,0
62444,-123160,0,0,0,0,0,0,00,0,0,0
62445,-123120,0,0,0,0,0,0,00,1,0,0
62446,-123080,0,0,0,0,0,0,00,0,0,0
62447,-123040,0,0,0,0,0,0,00,1,0,0
62448,-123000,0,0,0,0,0,0,00,0,0,0
62449,-122960,0,0,0,0,0,0,00,1,0,0
62450,-122920,0,0,0,0,0,0,00,0,0,0
62451,-122880,0,0,0,0,0,0,00,1,0,0
62452,-122840,0,0,0,0,0,0,00,0,0,0
62453,-122800,0,0,0,0,0,0,00,1,0,0
62454,-122760,0,0,0,0,0,0,00,0,0,0
62455,-122720,0,0,0,0,0,0,00,1,0,0
62456,-122680,0,0,0,0,0,0,00,0,0,0
62457,-122640,0,0,0,0,0,0,00,1,0,0
62458,-122600,0,0,0,0,0,0,00,0,0,0
62459,-122560,0,0,0,0,0,0,00,1,0,0
62460,-122520,0,0,0,0,0,0,00,0,0,0
62461,-122480,0,0,0,0,0,0,00,1,0,0
62462,-122440,0,0,0,0,0,0,00,0,0,0
62463,-122400,0,0,0,0,0,0,00,1,0,0
62464,-122360,0,0,0,0,0,0,00,0,0,0
62465,-122320,0,0,0,0,0,0,00,1,0,0
62466,-122280,0,0,0,0,0,0,00,0,0,0
62467,-122240,0,0,0,0,0,0,00,1,0,0
62468,-122200,0,0,0,0,0,0,00,0,0,0
62469,-122160,0,0,0,0,0,0,00,1,0,0
62470,-122120,0,0,0,0,0,0,00,0,0,0
62471,-122080,0,0,0,0,0,0,00,1,0,0
62472,-122040,0,0,0,0,0,0,00,0,0,0
62473,-122000,0,0,0,0,0,0,00,1,0,0
62474,-121960,0,0,0,0,0,0,00,0,0,0
62475,-121920,0,0,0,0,0,0,00,1,0,0
62476,-121880,0,0,0,0,0,0,00,0,0,0
62477,-121840,0,0,0,0,0,0,00,1,0,0
62478,-121800,0,0,0,0,0,0,00,0,0,0
62479,-121760,0,0,0,0,0,0,00,1,0,0
62480,-121720,0,0,0,0,0,0,00,0,0,0
62481,-121680,0,0,0,0,0,0,00,1,0,0
62482,-121640,0,0,0,0,0,0,00,0,0,0
62483,-121600,0,0,0,0,0,0,00,1,0,0
62484,-121560,0,0,0,0,0,0,00,0,0,0
62485,-121520,0,0,0,0,0,0,00,1,0,0
62486,-121480,0,0,0,0,0,0,00,0,0,0
62487,-121440,0,0,0,0,0,0,00,1,0,0
62488,-121400,0,0,0,0,0,0,00,0,0,0
62489,-121360,0,0,0,0,0,0,00,1,0,0
62490,-121320,0,0,0,0,0,0,00,0,0,0
62491,-121280,0,0,0,0,0,0,00,1,0,0
62492,-121240,0,0,0,0,0,0,00,0,0,0
62493,-121200,0,0,0,0,0,0,00,1,0,0
62494,-121160,0,0,0,0,0,0,00,0,0,0
62495,-121120,0,0,0,0,0,0,00,1,0,0
62496,-121080,0,0,0,0,0,0,00,0,0,0
62497,-121040,0,0,0,0,0,0,00,1,0,0
62498,-121000,0,0,0,0,0,0,00,0,0,0
62499,-120960,0,0,0,0,0,0,00,1,0,0
62500,-120920,0,0,0,0,0,0,00,0,0,0
62501,-120880,0,0,0,0,0,0,00,1,0,0
62502,-120840,0,0,0,0,0,0,00,0,0,0
62503,-120800,0,0,0,0,0,0,00,1,0,0
62504,-120760,0,0,0,0,0,0,00,0,0,0
62505,-120720,0,0,0,0,0,0,00,1,0,0
62506,-120680,0,0,0,0,0,0,00,0,0,0
62507,-120640,0,0,0,0,0,0,00,1,0,0
62508,-120600,0,0,0,0,0,0,00,0,0,0
62509,-120560,0,0,0,0,0,0,00,1,0,0
62510,-120520,0,0,0,0,0,0,00,0,0,0
62511,-120480,0,0,0,0,0,0,00,1,0,0
62512,-120440,0,0,0,0,0,0,00,0,0,0
62513,-120400,0,0,0,0,0,0,00,1,0,0
62514,-120360,0,0,0,0,0,0,00,0,0,0
62515,-120320,0,0,0,0,0,0,00,1,0,0
62516,-120280,0,0,0,0,0,0,00,0,0,0
62517,-120240,0,0,0,0,0,0,00,1,0,0
62518,-120200,0,0,0,0,0,0,00,0,0,0
62519,-120160,0,0,0,0,0,0,00,1,0,0
62520,-120120,0,0,0,0,0,0,00,0,0,0
62521,-120080,0,0,0,0,0,0,00,1,0,0
62522,-120040,0,0,0,0,0,0,00,0,0,0
62523,-120000,0,0,0,0,0,0,00,1,0,0
62524,-119960,0,0,0,0,0,0,00,0,0,0
62525,-119920,0,0,0,0,0,0,00,1,0,0
62526,-119880,0,0,0,0,0,0,00,0,0,0
62527,-119840,0,0,0,0,0,0,00,1,0,0
62528,-119800,0,0,0,0,0,0,00,0,0,0
62529,-119760,0,0,0,0,0,0,00,1,0,0
62530,-119720,0,0,0,0,0,0,00,0,0,0
62531,-119680,0,0,0,0,0,0,00,1,0,0
62532,-119640,0,0,0,0,0,0,00,0,0,0
62533,-119600,0,0,0,0,0,0,00,1,0,0
62534,-119560,0,0,0,0,0,0,00,0,0,0
62535,-119520,0,0,0,0,0,0,00,1,0,0
62536,-119480,0,0,0,0,0,0,00,0,0,0
62537,-119440,0,0,0,0,0,0,00,1,0,0
62538,-119400,0,0,0,0,0,0,00,0,0,0
62539,-119360,0,0,0,0,0,0,00,1,0,0
62540,-119320,0,0,0,0,0,0,00,0,0,0
62541,-119280,0,0,0,0,0,0,00,1,0,0
62542,-119240,0,0,0,0,0,0,00,0,0,0
62543,-119200,0,0,0,0,0,0,00,1,0,0
62544,-119160,0,0,0,0,0,0,00,0,0,0
62545,-119120,0,0,0,0,0,0,00,1,0,0
62546,-119080,0,0,0,0,0,0,00,0,0,0
62547,-119040,0,0,0,0,0,0,00,1,0,0
62548,-119000,0,0,0,0,0,0,00,0,0,0
62549,-118960,0,0,0,0,0,0,00,1,0,0
62550,-118920,0,0,0,0,0,0,00,0,0,0
62551,-118880,0,0,0,0,0,0,00,1,0,0
62552,-118840,0,0,0,0,0,0,00,0,0,0
62553,-118800,0,0,0,0,0,0,00,1,0,0
62554,-118760,0,0,0,0,0,0,00,0,0,0
62555,-118720,0,0,0,0,0,0,00,1,0,0
62556,-118680,0,0,0,0,0,0,00,0,0,0
62557,-118640,0,0,0,0,0,0,00,1,0,0
62558,-118600,0,0,0,0,0,0,00,0,0,0
62559,-118560,0,0,0,0,0,0,00,1,0,0
62560,-118520,0,0,0,0,0,0,00,0,0,0
62561,-118480,0,0,0,0,0,0,00,1,0,0
62562,-118440,0,0,0,0,0,0,00,0,0,0
62563,-118400,0,0,0,0,0,0,00,1,0,0
62564,-118360,0,0,0,0,0,0,00,0,0,0
62565,-118320,0,0,0,0,0,0,00,1,0,0
62566,-118280,0,0,0,0,0,0,00,0,0,0
62567,-118240,0,0,0,0,0,0,00,1,0,0
62568,-118200,0,0,0,0,0,0,00,0,0,0
62569,-118160,0,0,0,0,0,0,00,1,0,0
62570,-118120,0,0,0,0,0,0,00,0,0,0
62571,-118080,0,0,0,0,0,0,00,1,0,0
62572,-118040,0,0,0,0,0,0,00,0,0,0
62573,-118000,0,0,0,0,0,0,00,1,0,0
62574,-117960,0,0,0,0,0,0,00,0,0,0
62575,-117920,0,0,0,0,0,0,00,1,0,0
62576,-117880,0,0,0,0,0,0,00,0,0,0
62577,-117840,0,0,0,0,0,0,00,1,0,0
62578,-117800,0,0,0,0,0,0,00,0,0,0
62579,-117760,0,0,0,0,0,0,00,1,0,0
62580,-117720,0,0,0,0,0,0,00,0,0,0
62581,-117680,0,0,0,0,0,0,00,1,0,0
62582,-117640,0,0,0,0,0,0,00,0,0,0
62583,-117600,0,0,0,0,0,0,00,1,0,0
62584,-117560,0,0,0,0,0,0,00,0,0,0
62585,-117520,0,0,0,0,0,0,00,1,0,0
62586,-117480,0,0,0,0,0,0,00,0,0,0
62587,-117440,0,0,0,0,0,0,00,1,0,0
62588,-117400,0,0,0,0,0,0,00,0,0,0
62589,-117360,0,0,0,0,0,0,00,1,0,0
62590,-117320,0,0,0,0,0,0,00,0,0,0
62591,-117280,0,0,0,0,0,0,00,1,0,0
62592,-117240,0,0,0,0,0,0,00,0,0,0
62593,-117200,0,0,0,0,0,0,00,1,0,0
62594,-117160,0,0,0,0,0,0,00,0,0,0
62595,-117120,0,0,0,0,0,0,00,1,0,0
62596,-117080,0,0,0,0,0,0,00,0,0,0
62597,-117040,0,0,0,0,0,0,00,1,0,0
62598,-117000,0,0,0,0,0,0,00,0,0,0
62599,-116960,0,0,0,0,0,0,00,1,0,0
62600,-116920,0,0,0,0,0,0,00,0,0,0
62601,-116880,0,0,0,0,0,0,00,1,0,0
62602,-116840,0,0,0,0,0,0,00,0,0,0
62603,-116800,0,0,0,0,0,0,00,1,0,0
62604,-116760,0,0,0,0,0,0,00,0,0,0
62605,-116720,0,0,0,0,0,0,00,1,0,0
62606,-116680,0,0,0,0,0,0,00,0,0,0
62607,-116640,0,0,0,0,0,0,00,1,0,0
62608,-116600,0,0,0,0,0,0,00,0,0,0
62609,-116560,0,0,0,0,0,0,00,1,0,0
62610,-116520,0,0,0,0,0,0,00,0,0,0
62611,-116480,0,0,0,0,0,0,00,1,0,0
62612,-116440,0,0,0,0,0,0,00,0,0,0
62613,-116400,0,0,0,0,0,0,00,1,0,0
62614,-116360,0,0,0,0,0,0,00,0,0,0
62615,-116320,0,0,0,0,0,0,00,1,0,0
62616,-116280,0,0,0,0,0,0,00,0,0,0
62617,-116240,0,0,0,0,0,0,00,1,0,0
62618,-116200,0,0,0,0,0,0,00,0,0,0
62619,-116160,0,0,0,0,0,0,00,1,0,0
62620,-116120,0,0,0,0,0,0,00,0,0,0
62621,-116080,0,0,0,0,0,0,00,1,0,0
62622,-116040,0,0,0,0,0,0,00,0,0,0
62623,-116000,0,0,0,0,0,0,00,1,0,0
62624,-115960,0,0,0,0,0,0,00,0,0,0
62625,-115920,0,0,0,0,0,0,00,1,0,0
62626,-115880,0,0,0,0,0,0,00,0,0,0
62627,-115840,0,0,0,0,0,0,00,1,0,0
62628,-115800,0,0,0,0,0,0,00,0,0,0
62629,-115760,0,0,0,0,0,0,00,1,0,0
62630,-115720,0,0,0,0,0,0,00,0,0,0
62631,-115680,0,0,0,0,0,0,00,1,0,0
62632,-115640,0,0,0,0,0,0,00,0,0,0
62633,-115600,0,0,0,0,0,0,00,1,0,0
62634,-115560,0,0,0,0,0,0,00,0,0,0
62635,-115520,0,0,0,0,0,0,00,1,0,0
62636,-115480,0,0,0,0,0,0,00,0,0,0
62637,-115440,0,0,0,0,0,0,00,1,0,0
62638,-115400,0,0,0,0,0,0,00,0,0,0
62639,-115360,0,0,0,0,0,0,00,1,0,0
62640,-115320,0,0,0,0,0,0,00,0,0,0
62641,-115280,0,0,0,0,0,0,00,1,0,0
62642,-115240,0,0,0,0,0,0,00,0,0,0
62643,-115200,0,0,0,0,0,0,00,1,0,0
62644,-115160,0,0,0,0,0,0,00,0,0,0
62645,-115120,0,0,0,0,0,0,00,1,0,0
62646,-115080,0,0,0,0,0,0,00,0,0,0
62647,-115040,0,0,0,0,0,0,00,1,0,0
62648,-115000,0,0,0,0,0,0,00,0,0,0
62649,-114960,0,0,0,0,0,0,00,1,0,0
62650,-114920,0,0,0,0,0,0,00,0,0,0
62651,-114880,0,0,0,0,0,0,00,1,0,0
62652,-114840,0,0,0,0,0,0,00,0,0,0
62653,-114800,0,0,0,0,0,0,00,1,0,0
62654,-114760,0,0,0,0,0,0,00,0,0,0
62655,-114720,0,0,0,0,0,0,00,1,0,0
62656,-114680,0,0,0,0,0,0,00,0,0,0
62657,-114640,0,0,0,0,0,0,00,1,0,0
62658,-114600,0,0,0,0,0,0,00,0,0,0
62659,-114560,0,0,0,0,0,0,00,1,0,0
62660,-114520,0,0,0,0,0,0,00,0,0,0
62661,-114480,0,0,0,0,0,0,00,1,0,0
62662,-114440,0,0,0,0,0,0,00,0,0,0
62663,-114400,0,0,0,0,0,0,00,1,0,0
62664,-114360,0,0,0,0,0,0,00,0,0,0
62665,-114320,0,0,0,0,0,0,00,1,0,0
62666,-114280,0,0,0,0,0,0,00,0,0,0
62667,-114240,0,0,0,0,0,0,00,1,0,0
62668,-114200,0,0,0,0,0,0,00,0,0,0
62669,-114160,0,0,0,0,0,0,00,1,0,0
62670,-114120,0,0,0,0,0,0,00,0,0,0
62671,-114080,0,0,0,0,0,0,00,1,0,0
62672,-114040,0,0,0,0,0,0,00,0,0,0
62673,-114000,0,0,0,0,0,0,00,1,0,0
62674,-113960,0,0,0,0,0,0,00,0,0,0
62675,-113920,0,0,0,0,0,0,00,1,0,0
62676,-113880,0,0,0,0,0,0,00,0,0,0
62677,-113840,0,0,0,0,0,0,00,1,0,0
62678,-113800,0,0,0,0,0,0,00,0,0,0
62679,-113760,0,0,0,0,0,0,00,1,0,0
62680,-113720,0,0,0,0,0,0,00,0,0,0
62681,-113680,0,0,0,0,0,0,00,1,0,0
62682,-113640,0,0,0,0,0,0,00,0,0,0
62683,-113600,0,0,0,0,0,0,00,1,0,0
62684,-113560,0,0,0,0,0,0,00,0,0,0
62685,-113520,0,0,0,0,0,0,00,1,0,0
62686,-113480,0,0,0,0,0,0,00,0,0,0
62687,-113440,0,0,0,0,0,0,00,1,0,0
62688,-113400,0,0,0,0,0,0,00,0,0,0
62689,-113360,0,0,0,0,0,0,00,1,0,0
62690,-113320,0,0,0,0,0,0,00,0,0,0
62691,-113280,0,0,0,0,0,0,00,1,0,0
62692,-113240,0,0,0,0,0,0,00,0,0,0
62693,-113200,0,0,0,0,0,0,00,1,0,0
62694,-113160,0,0,0,0,0,0,00,0,0,0
62695,-113120,0,0,0,0,0,0,00,1,0,0
62696,-113080,0,0,0,0,0,0,00,0,0,0
62697,-113040,0,0,0,0,0,0,00,1,0,0
62698,-113000,0,0,0,0,0,0,00,0,0,0
62699,-112960,0,0,0,0,0,0,00,1,0,0
62700,-112920,0,0,0,0,0,0,00,0,0,0
62701,-112880,0,0,0,0,0,0,00,1,0,0
62702,-112840,0,0,0,0,0,0,00,0,0,0
62703,-112800,0,0,0,0,0,0,00,1,0,0
62704,-112760,0,0,0,0,0,0,00,0,0,0
62705,-112720,0,0,0,0,0,0,00,1,0,0
62706,-112680,0,0,0,0,0,0,00,0,0,0
62707,-112640,0,0,0,0,0,0,00,1,0,0
62708,-112600,0,0,0,0,0,0,00,0,0,0
62709,-112560,0,0,0,0,0,0,00,1,0,0
62710,-112520,0,0,0,0,0,0,00,0,0,0
62711,-112480,0,0,0,0,0,0,00,1,0,0
62712,-112440,0,0,0,0,0,0,00,0,0,0
62713,-112400,0,0,0,0,0,0,00,1,0,0
62714,-112360,0,0,0,0,0,0,00,0,0,0
62715,-112320,0,0,0,0,0,0,00,1,0,0
62716,-112280,0,0,0,0,0,0,00,0,0,0
62717,-112240,0,0,0,0,0,0,00,1,0,0
62718,-112200,0,0,0,0,0,0,00,0,0,0
62719,-112160,0,0,0,0,0,0,00,1,0,0
62720,-112120,0,0,0,0,0,0,00,0,0,0
62721,-112080,0,0,0,0,0,0,00,1,0,0
62722,-112040,0,0,0,0,0,0,00,0,0,0
62723,-112000,0,0,0,0,0,0,00,1,0,0
62724,-111960,0,0,0,0,0,0,00,0,0,0
62725,-111920,0,0,0,0,0,0,00,1,0,0
62726,-111880,0,0,0,0,0,0,00,0,0,0
62727,-111840,0,0,0,0,0,0,00,1,0,0
62728,-111800,0,0,0,0,0,0,00,0,0,0
62729,-111760,0,0,0,0,0,0,00,1,0,0
62730,-111720,0,0,0,0,0,0,00,0,0,0
62731,-111680,0,0,0,0,0,0,00,1,0,0
62732,-111640,0,0,0,0,0,0,00,0,0,0
62733,-111600,0,0,0,0,0,0,00,1,0,0
62734,-111560,0,0,0,0,0,0,00,0,0,0
62735,-111520,0,0,0,0,0,0,00,1,0,0
62736,-111480,0,0,0,0,0,0,00,0,0,0
62737,-111440,0,0,0,0,0,0,00,1,0,0
62738,-111400,0,0,0,0,0,0,00,0,0,0
62739,-111360,0,0,0,0,0,0,00,1,0,0
62740,-111320,0,0,0,0,0,0,00,0,0,0
62741,-111280,0,0,0,0,0,0,00,1,0,0
62742,-111240,0,0,0,0,0,0,00,0,0,0
62743,-111200,0,0,0,0,0,0,00,1,0,0
62744,-111160,0,0,0,0,0,0,00,0,0,0
62745,-111120,0,0,0,0,0,0,00,1,0,0
62746,-111080,0,0,0,0,0,0,00,0,0,0
62747,-111040,0,0,0,0,0,0,00,1,0,0
62748,-111000,0,0,0,0,0,0,00,0,0,0
62749,-110960,0,0,0,0,0,0,00,1,0,0
62750,-110920,0,0,0,0,0,0,00,0,0,0
62751,-110880,0,0,0,0,0,0,00,1,0,0
62752,-110840,0,0,0,0,0,0,00,0,0,0
62753,-110800,0,0,0,0,0,0,00,1,0,0
62754,-110760,0,0,0,0,0,0,00,0,0,0
62755,-110720,0,0,0,0,0,0,00,1,0,0
62756,-110680,0,0,0,0,0,0,00,0,0,0
62757,-110640,0,0,0,0,0,0,00,1,0,0
