Line#,Time,OE,LAT,CLK,SELECT,B2,G2,R2,B1,G1,R1
1108,30320,0,0,1,04,0,0,0,0,0,0
1109,30360,0,0,0,04,0,0,0,0,0,0
1110,30400,0,0,1,04,0,0,0,0,0,0
1111,30440,0,0,0,04,0,0,0,0,0,0
1112,30480,0,0,1,04,0,0,0,0,0,0
1113,30510,0,0,1,05,0,0,0,0,0,0
1114,30520,0,0,0,05,0,0,0,0,0,0
1115,30560,0,0,1,05,0,0,0,0,0,0
1116,30600,0,0,0,05,0,0,0,0,0,0
1117,30640,0,0,1,05,0,0,0,0,0,0
1118,30680,0,0,0,05,0,0,0,0,0,0
1119,30720,0,0,1,05,0,0,0,0,0,0
1120,30760,0,0,0,05,0,0,0,0,0,0
1121,30800,0,0,1,05,0,0,0,0,0,0
1122,30840,0,0,0,05,0,0,0,0,0,0
1123,30880,0,0,1,05,0,0,0,0,0,0
1124,30920,0,0,0,05,0,0,0,0,0,0
1125,30960,0,0,1,05,0,0,0,0,0,0
1126,31000,0,0,0,05,0,0,0,0,0,0
1127,31020,1,0,0,05,0,0,0,0,0,0
1128,31040,1,0,1,05,0,0,0,0,0,0
1129,31080,1,0,0,05,0,0,0,0,0,0
1130,31120,1,0,1,05,0,0,0,0,0,0
1131,31160,1,0,0,05,0,0,0,0,0,0
1132,31200,1,0,1,05,0,0,0,0,0,0
1133,31240,1,0,0,05,0,0,0,0,0,0
1134,31280,1,0,1,05,0,0,0,0,0,0
1135,31320,1,0,0,05,0,0,0,0,0,0
1136,31350,0,0,0,05,0,0,0,0,0,0
1137,31360,0,0,1,05,0,0,0,0,0,0
1138,31400,0,0,0,05,0,0,0,0,0,0
1139,31440,0,0,1,05,0,0,0,0,0,0
1140,31480,0,0,0,05,0,0,0,0,0,0
1141,31520,0,0,1,05,0,0,0,0,0,0
1142,31560,0,0,0,05,0,0,0,0,0,0
1143,31600,0,0,1,05,0,0,0,0,0,0
1144,31640,0,0,0,05,0,0,0,0,0,0
1145,31680,0,0,1,05,0,0,0,0,0,0
1146,31720,0,0,0,05,0,0,0,0,0,0
1147,31760,0,0,1,05,0,0,0,0,0,0
1148,31800,0,0,0,05,0,0,0,0,0,0
1149,31840,0,0,1,05,0,0,0,0,0,0
1150,31880,0,0,0,05,0,0,0,0,0,0
1151,31920,0,0,1,05,0,0,0,0,0,0
1152,31960,0,0,0,05,0,0,0,0,0,0
1153,32000,0,0,1,05,0,0,0,0,0,0
1154,32040,0,0,0,05,0,0,0,0,0,0
1155,32080,0,0,1,05,0,0,0,0,0,0
1156,32120,0,0,0,05,0,0,0,0,0,0
1157,32160,0,0,1,05,0,0,0,0,0,0
1158,32200,0,0,0,05,0,0,0,0,0,0
1159,32240,0,0,1,05,0,0,0,0,0,0
1160,32280,0,0,0,05,0,0,0,0,0,0
1161,32300,0,0,0,05,0,0,0,1,0,0
1162,32310,0,0,0,05,0,0,0,1,1,0
1163,32320,0,0,1,05,0,0,0,1,1,1
1164,32360,0,0,0,05,0,0,0,1,1,1
1165,32390,0,0,0,05,0,0,0,0,1,1
1166,32400,0,0,1,05,0,0,0,0,0,0
1167,32440,0,0,0,05,0,0,0,0,0,0
1168,32480,0,0,1,05,0,0,0,0,0,0
1169,32520,0,0,0,05,0,0,0,0,0,0
1170,32540,0,0,0,05,0,0,0,1,0,0
1171,32550,0,0,0,05,0,0,0,1,1,0
1172,32560,0,0,1,05,0,0,0,1,1,1
1173,32600,0,0,0,05,0,0,0,1,1,1
1174,32640,0,0,1,05,0,0,0,1,1,1
1175,32680,0,0,0,05,0,0,0,1,1,1
1176,32720,0,0,1,05,0,0,0,1,1,1
1177,32760,0,0,0,05,0,0,0,1,1,1
1178,32790,0,0,0,05,0,0,0,0,1,1
1179,32800,0,0,1,05,0,0,0,0,0,0
1180,32840,0,0,0,05,0,0,0,0,0,0
1181,32860,0,0,0,05,0,0,0,1,0,0
1182,32870,0,0,0,05,0,0,0,1,1,0
1183,32880,0,0,1,05,0,0,0,1,1,1
1184,32920,0,0,0,05,0,0,0,1,1,1
1185,32950,0,0,0,05,0,0,0,0,1,1
1186,32960,0,0,1,05,0,0,0,0,0,0
1187,33000,0,0,0,05,0,0,0,0,0,0
1188,33020,0,0,0,05,0,0,0,1,0,0
1189,33030,0,0,0,05,0,0,0,1,1,0
1190,33040,0,0,1,05,0,0,0,1,1,1
1191,33080,0,0,0,05,0,0,0,1,1,1
1192,33120,0,0,1,05,0,0,0,1,1,1
1193,33160,0,0,0,05,0,0,0,1,1,1
1194,33200,0,0,1,05,0,0,0,1,1,1
1195,33240,0,0,0,05,0,0,0,1,1,1
1196,33280,0,0,1,05,0,0,0,1,1,1
1197,33320,0,0,0,05,0,0,0,1,1,1
1198,33360,0,0,1,05,0,0,0,1,1,1
1199,33400,0,0,0,05,0,0,0,1,1,1
1200,33440,0,0,1,05,0,0,0,1,1,1
1201,33480,0,0,0,05,0,0,0,1,1,1
1202,33520,0,0,1,05,0,0,0,1,1,1
1203,33560,0,0,0,05,0,0,0,1,1,1
1204,33590,0,0,0,05,0,0,0,0,1,1
1205,33600,0,0,1,05,0,0,0,0,0,0
1206,33640,0,0,0,05,0,0,0,0,0,0
1207,33680,0,0,1,05,0,0,0,0,0,0
1208,33720,0,0,0,05,0,0,0,0,0,0
1209,33760,0,0,1,05,0,0,0,0,0,0
1210,33800,0,0,0,05,0,0,0,0,0,0
1211,33840,0,0,1,05,0,0,0,0,0,0
1212,33880,0,0,0,05,0,0,0,0,0,0
1213,33920,0,0,1,05,0,0,0,0,0,0
1214,33960,0,0,0,05,0,0,0,0,0,0
1215,34000,0,0,1,05,0,0,0,0,0,0
1216,34040,0,0,0,05,0,0,0,0,0,0
1217,34080,0,0,1,05,0,0,0,0,0,0
1218,34120,0,0,0,05,0,0,0,0,0,0
1219,34160,0,0,1,05,0,0,0,0,0,0
1220,34200,0,0,0,05,0,0,0,0,0,0
1221,34240,0,0,1,05,0,0,0,0,0,0
1222,34280,0,0,0,05,0,0,0,0,0,0
1223,34320,0,0,1,05,0,0,0,0,0,0
1224,34360,0,0,0,05,0,0,0,0,0,0
1225,34400,0,0,1,05,0,0,0,0,0,0
1226,34440,0,0,0,05,0,0,0,0,0,0
1227,34480,0,0,1,05,0,0,0,0,0,0
1228,34520,0,0,0,05,0,0,0,0,0,0
1229,34560,0,0,1,05,0,0,0,0,0,0
1230,34600,0,0,0,05,0,0,0,0,0,0
1231,34640,0,0,1,05,0,0,0,0,0,0
1232,34680,0,0,0,05,0,0,0,0,0,0
1233,34720,0,0,1,05,0,0,0,0,0,0
1234,34760,0,0,0,05,0,0,0,0,0,0
1235,34780,0,1,0,05,0,0,0,0,0,0
1236,34800,0,1,1,05,0,0,0,0,0,0
1237,34840,0,1,0,05,0,0,0,0,0,0
1238,34860,0,0,0,05,0,0,0,0,0,0
1239,34880,0,0,1,05,0,0,0,0,0,0
1240,34920,0,0,0,05,0,0,0,0,0,0
1241,34960,0,0,1,05,0,0,0,0,0,0
1242,35000,0,0,0,05,0,0,0,0,0,0
1243,35040,0,0,1,05,0,0,0,0,0,0
1244,35080,0,0,0,05,0,0,0,0,0,0
1245,35120,0,0,1,05,0,0,0,0,0,0
1246,35160,0,0,0,05,0,0,0,0,0,0
1247,35200,0,0,1,05,0,0,0,0,0,0
1248,35240,0,0,0,05,0,0,0,0,0,0
1249,35280,0,0,1,05,0,0,0,0,0,0
1250,35320,0,0,0,05,0,0,0,0,0,0
1251,35360,0,0,1,05,0,0,0,0,0,0
1252,35400,0,0,0,05,0,0,0,0,0,0
1253,35440,0,0,1,05,0,0,0,0,0,0
1254,35480,0,0,0,05,0,0,0,0,0,0
1255,35520,0,0,1,05,0,0,0,0,0,0
1256,35560,0,0,0,05,0,0,0,0,0,0
1257,35600,0,0,1,05,0,0,0,0,0,0
1258,35640,0,0,0,05,0,0,0,0,0,0
1259,35680,0,0,1,05,0,0,0,0,0,0
1260,35720,0,0,0,05,0,0,0,0,0,0
1261,35760,0,0,1,05,0,0,0,0,0,0
1262,35800,0,0,0,05,0,0,0,0,0,0
1263,35840,0,0,1,05,0,0,0,0,0,0
1264,35880,0,0,0,05,0,0,0,0,0,0
1265,35920,0,0,1,05,0,0,0,0,0,0
1266,35960,0,0,0,05,0,0,0,0,0,0
1267,36000,0,0,1,05,0,0,0,0,0,0
1268,36040,0,0,0,05,0,0,0,0,0,0
1269,36080,0,0,1,05,0,0,0,0,0,0
1270,36120,0,0,0,05,0,0,0,0,0,0
1271,36160,0,0,1,05,0,0,0,0,0,0
1272,36200,0,0,0,05,0,0,0,0,0,0
1273,36240,0,0,1,05,0,0,0,0,0,0
1274,36280,0,0,0,05,0,0,0,0,0,0
1275,36320,0,0,1,05,0,0,0,0,0,0
1276,36360,0,0,0,05,0,0,0,0,0,0
1277,36400,0,0,1,05,0,0,0,0,0,0
1278,36440,0,0,0,05,0,0,0,0,0,0
1279,36480,0,0,1,05,0,0,0,0,0,0
1280,36520,0,0,0,05,0,0,0,0,0,0
1281,36560,0,0,1,05,0,0,0,0,0,0
1282,36600,0,0,0,05,0,0,0,0,0,0
1283,36640,0,0,1,05,0,0,0,0,0,0
1284,36680,0,0,0,05,0,0,0,0,0,0
1285,36720,0,0,1,05,0,0,0,0,0,0
1286,36760,0,0,0,05,0,0,0,0,0,0
1287,36800,0,0,1,05,0,0,0,0,0,0
1288,36840,0,0,0,05,0,0,0,0,0,0
1289,36880,0,0,1,05,0,0,0,0,0,0
1290,36920,0,0,0,05,0,0,0,0,0,0
1291,36960,0,0,1,05,0,0,0,0,0,0
1292,37000,0,0,0,05,0,0,0,0,0,0
1293,37040,0,0,1,05,0,0,0,0,0,0
1294,37060,0,0,1,06,0,0,0,0,0,0
1295,37080,0,0,0,06,0,0,0,0,0,0
1296,37120,0,0,1,06,0,0,0,0,0,0
1297,37160,0,0,0,06,0,0,0,0,0,0
1298,37200,0,0,1,06,0,0,0,0,0,0
1299,37240,0,0,0,06,0,0,0,0,0,0
1300,37280,0,0,1,06,0,0,0,0,0,0
1301,37320,0,0,0,06,0,0,0,0,0,0
1302,37360,0,0,1,06,0,0,0,0,0,0
1303,37400,0,0,0,06,0,0,0,0,0,0
1304,37440,0,0,1,06,0,0,0,0,0,0
1305,37480,0,0,0,06,0,0,0,0,0,0
1306,37520,0,0,1,06,0,0,0,0,0,0
1307,37560,0,0,0,06,0,0,0,0,0,0
1308,37580,1,0,0,06,0,0,0,0,0,0
1309,37600,1,0,1,06,0,0,0,0,0,0
1310,37640,1,0,0,06,0,0,0,0,0,0
1311,37680,1,0,1,06,0,0,0,0,0,0
1312,37720,1,0,0,06,0,0,0,0,0,0
1313,37760,1,0,1,06,0,0,0,0,0,0
1314,37800,1,0,0,06,0,0,0,0,0,0
1315,37840,1,0,1,06,0,0,0,0,0,0
1316,37880,1,0,0,06,0,0,0,0,0,0
1317,37910,0,0,0,06,0,0,0,0,0,0
1318,37920,0,0,1,06,0,0,0,0,0,0
1319,37960,0,0,0,06,0,0,0,0,0,0
1320,38000,0,0,1,06,0,0,0,0,0,0
1321,38040,0,0,0,06,0,0,0,0,0,0
1322,38080,0,0,1,06,0,0,0,0,0,0
1323,38120,0,0,0,06,0,0,0,0,0,0
1324,38160,0,0,1,06,0,0,0,0,0,0
1325,38200,0,0,0,06,0,0,0,0,0,0
1326,38240,0,0,1,06,0,0,0,0,0,0
1327,38280,0,0,0,06,0,0,0,0,0,0
1328,38320,0,0,1,06,0,0,0,0,0,0
1329,38360,0,0,0,06,0,0,0,0,0,0
1330,38400,0,0,1,06,0,0,0,0,0,0
1331,38440,0,0,0,06,0,0,0,0,0,0
1332,38480,0,0,1,06,0,0,0,0,0,0
1333,38520,0,0,0,06,0,0,0,0,0,0
1334,38560,0,0,1,06,0,0,0,0,0,0
1335,38600,0,0,0,06,0,0,0,0,0,0
1336,38640,0,0,1,06,0,0,0,0,0,0
1337,38680,0,0,0,06,0,0,0,0,0,0
1338,38720,0,0,1,06,0,0,0,0,0,0
1339,38760,0,0,0,06,0,0,0,0,0,0
1340,38800,0,0,1,06,0,0,0,0,0,0
1341,38840,0,0,0,06,0,0,0,0,0,0
1342,38880,0,0,1,06,0,0,0,0,0,0
1343,38920,0,0,0,06,0,0,0,0,0,0
1344,38960,0,0,1,06,0,0,0,0,0,0
1345,39000,0,0,0,06,0,0,0,0,0,0
1346,39040,0,0,1,06,0,0,0,0,0,0
1347,39080,0,0,0,06,0,0,0,0,0,0
1348,39120,0,0,1,06,0,0,0,0,0,0
1349,39160,0,0,0,06,0,0,0,0,0,0
1350,39200,0,0,1,06,0,0,0,0,0,0
1351,39240,0,0,0,06,0,0,0,0,0,0
1352,39280,0,0,1,06,0,0,0,0,0,0
1353,39320,0,0,0,06,0,0,0,0,0,0
1354,39360,0,0,1,06,0,0,0,0,0,0
1355,39400,0,0,0,06,0,0,0,0,0,0
1356,39440,0,0,1,06,0,0,0,0,0,0
1357,39480,0,0,0,06,0,0,0,0,0,0
1358,39520,0,0,1,06,0,0,0,0,0,0
1359,39560,0,0,0,06,0,0,0,0,0,0
1360,39600,0,0,1,06,0,0,0,0,0,0
1361,39640,0,0,0,06,0,0,0,0,0,0
1362,39680,0,0,1,06,0,0,0,0,0,0
1363,39720,0,0,0,06,0,0,0,0,0,0
1364,39760,0,0,1,06,0,0,0,0,0,0
1365,39800,0,0,0,06,0,0,0,0,0,0
1366,39840,0,0,1,06,0,0,0,0,0,0
1367,39880,0,0,0,06,0,0,0,0,0,0
1368,39920,0,0,1,06,0,0,0,0,0,0
1369,39960,0,0,0,06,0,0,0,0,0,0
1370,40000,0,0,1,06,0,0,0,0,0,0
1371,40040,0,0,0,06,0,0,0,0,0,0
1372,40080,0,0,1,06,0,0,0,0,0,0
1373,40120,0,0,0,06,0,0,0,0,0,0
1374,40160,0,0,1,06,0,0,0,0,0,0
1375,40200,0,0,0,06,0,0,0,0,0,0
1376,40240,0,0,1,06,0,0,0,0,0,0
1377,40280,0,0,0,06,0,0,0,0,0,0
1378,40320,0,0,1,06,0,0,0,0,0,0
1379,40360,0,0,0,06,0,0,0,0,0,0
1380,40400,0,0,1,06,0,0,0,0,0,0
1381,40440,0,0,0,06,0,0,0,0,0,0
1382,40480,0,0,1,06,0,0,0,0,0,0
1383,40520,0,0,0,06,0,0,0,0,0,0
1384,40560,0,0,1,06,0,0,0,0,0,0
1385,40600,0,0,0,06,0,0,0,0,0,0
1386,40620,0,1,0,06,0,0,0,0,0,0
1387,40640,0,1,1,06,0,0,0,0,0,0
1388,40680,0,1,0,06,0,0,0,0,0,0
1389,40700,0,0,0,06,0,0,0,0,0,0
1390,40720,0,0,1,06,0,0,0,0,0,0
1391,40760,0,0,0,06,0,0,0,0,0,0
1392,40800,0,0,1,06,0,0,0,0,0,0
1393,40840,0,0,0,06,0,0,0,0,0,0
1394,40880,0,0,1,06,0,0,0,0,0,0
1395,40920,0,0,0,06,0,0,0,0,0,0
1396,40960,0,0,1,06,0,0,0,0,0,0
1397,41000,0,0,0,06,0,0,0,0,0,0
1398,41040,0,0,1,06,0,0,0,0,0,0
1399,41080,0,0,0,06,0,0,0,0,0,0
1400,41120,0,0,1,06,0,0,0,0,0,0
1401,41160,0,0,0,06,0,0,0,0,0,0
1402,41200,0,0,1,06,0,0,0,0,0,0
1403,41240,0,0,0,06,0,0,0,0,0,0
1404,41280,0,0,1,06,0,0,0,0,0,0
1405,41320,0,0,0,06,0,0,0,0,0,0
1406,41360,0,0,1,06,0,0,0,0,0,0
1407,41400,0,0,0,06,0,0,0,0,0,0
1408,41440,0,0,1,06,0,0,0,0,0,0
1409,41480,0,0,0,06,0,0,0,0,0,0
1410,41520,0,0,1,06,0,0,0,0,0,0
1411,41560,0,0,0,06,0,0,0,0,0,0
1412,41600,0,0,1,06,0,0,0,0,0,0
1413,41640,0,0,0,06,0,0,0,0,0,0
1414,41680,0,0,1,06,0,0,0,0,0,0
1415,41720,0,0,0,06,0,0,0,0,0,0
1416,41760,0,0,1,06,0,0,0,0,0,0
1417,41800,0,0,0,06,0,0,0,0,0,0
1418,41840,0,0,1,06,0,0,0,0,0,0
1419,41880,0,0,0,06,0,0,0,0,0,0
1420,41920,0,0,1,06,0,0,0,0,0,0
1421,41960,0,0,0,06,0,0,0,0,0,0
1422,42000,0,0,1,06,0,0,0,0,0,0
1423,42040,0,0,0,06,0,0,0,0,0,0
1424,42080,0,0,1,06,0,0,0,0,0,0
1425,42120,0,0,0,06,0,0,0,0,0,0
1426,42160,0,0,1,06,0,0,0,0,0,0
1427,42200,0,0,0,06,0,0,0,0,0,0
1428,42240,0,0,1,06,0,0,0,0,0,0
1429,42280,0,0,0,06,0,0,0,0,0,0
1430,42320,0,0,1,06,0,0,0,0,0,0
1431,42360,0,0,0,06,0,0,0,0,0,0
1432,42400,0,0,1,06,0,0,0,0,0,0
1433,42440,0,0,0,06,0,0,0,0,0,0
1434,42480,0,0,1,06,0,0,0,0,0,0
1435,42520,0,0,0,06,0,0,0,0,0,0
1436,42560,0,0,1,06,0,0,0,0,0,0
1437,42600,0,0,0,06,0,0,0,0,0,0
1438,42640,0,0,1,06,0,0,0,0,0,0
1439,42680,0,0,0,06,0,0,0,0,0,0
1440,42720,0,0,1,06,0,0,0,0,0,0
1441,42760,0,0,0,06,0,0,0,0,0,0
1442,42800,0,0,1,06,0,0,0,0,0,0
1443,42840,0,0,0,06,0,0,0,0,0,0
1444,42880,0,0,1,06,0,0,0,0,0,0
1445,42920,0,0,0,06,0,0,0,0,0,0
1446,42960,0,0,1,06,0,0,0,0,0,0
1447,43000,0,0,0,06,0,0,0,0,0,0
1448,43040,0,0,1,06,0,0,0,0,0,0
1449,43080,0,0,0,06,0,0,0,0,0,0
1450,43120,0,0,1,06,0,0,0,0,0,0
1451,43160,0,0,0,06,0,0,0,0,0,0
1452,43200,0,0,1,06,0,0,0,0,0,0
1453,43240,0,0,0,06,0,0,0,0,0,0
1454,43280,0,0,1,06,0,0,0,0,0,0
1455,43320,0,0,0,06,0,0,0,0,0,0
1456,43360,0,0,1,06,0,0,0,0,0,0
1457,43400,0,0,0,06,0,0,0,0,0,0
1458,43440,0,0,1,06,0,0,0,0,0,0
1459,43480,0,0,0,06,0,0,0,0,0,0
1460,43520,0,0,1,06,0,0,0,0,0,0
1461,43560,0,0,0,06,0,0,0,0,0,0
1462,43600,0,0,1,07,0,0,0,0,0,0
1463,43640,0,0,0,07,0,0,0,0,0,0
1464,43680,0,0,1,07,0,0,0,0,0,0
1465,43720,0,0,0,07,0,0,0,0,0,0
1466,43760,0,0,1,07,0,0,0,0,0,0
1467,43800,0,0,0,07,0,0,0,0,0,0
1468,43840,0,0,1,07,0,0,0,0,0,0
1469,43880,0,0,0,07,0,0,0,0,0,0
1470,43920,0,0,1,07,0,0,0,0,0,0
1471,43960,0,0,0,07,0,0,0,0,0,0
1472,44000,0,0,1,07,0,0,0,0,0,0
1473,44040,0,0,0,07,0,0,0,0,0,0
1474,44080,0,0,1,07,0,0,0,0,0,0
1475,44120,0,0,0,07,0,0,0,0,0,0
1476,44140,1,0,0,07,0,0,0,0,0,0
1477,44160,1,0,1,07,0,0,0,0,0,0
1478,44200,1,0,0,07,0,0,0,0,0,0
1479,44240,1,0,1,07,0,0,0,0,0,0
1480,44280,1,0,0,07,0,0,0,0,0,0
1481,44320,1,0,1,07,0,0,0,0,0,0
1482,44360,1,0,0,07,0,0,0,0,0,0
1483,44400,1,0,1,07,0,0,0,0,0,0
1484,44440,1,0,0,07,0,0,0,0,0,0
1485,44470,0,0,0,07,0,0,0,0,0,0
1486,44480,0,0,1,07,0,0,0,0,0,0
1487,44520,0,0,0,07,0,0,0,0,0,0
1488,44560,0,0,1,07,0,0,0,0,0,0
1489,44600,0,0,0,07,0,0,0,0,0,0
1490,44640,0,0,1,07,0,0,0,0,0,0
1491,44680,0,0,0,07,0,0,0,0,0,0
1492,44720,0,0,1,07,0,0,0,0,0,0
1493,44760,0,0,0,07,0,0,0,0,0,0
1494,44800,0,0,1,07,0,0,0,0,0,0
1495,44840,0,0,0,07,0,0,0,0,0,0
1496,44880,0,0,1,07,0,0,0,0,0,0
1497,44920,0,0,0,07,0,0,0,0,0,0
1498,44960,0,0,1,07,0,0,0,0,0,0
1499,45000,0,0,0,07,0,0,0,0,0,0
1500,45040,0,0,1,07,0,0,0,0,0,0
1501,45080,0,0,0,07,0,0,0,0,0,0
1502,45120,0,0,1,07,0,0,0,0,0,0
1503,45160,0,0,0,07,0,0,0,0,0,0
1504,45200,0,0,1,07,0,0,0,0,0,0
1505,45240,0,0,0,07,0,0,0,0,0,0
1506,45280,0,0,1,07,0,0,0,0,0,0
1507,45320,0,0,0,07,0,0,0,0,0,0
1508,45360,0,0,1,07,0,0,0,0,0,0
1509,45400,0,0,0,07,0,0,0,0,0,0
1510,45440,0,0,1,07,0,0,0,0,0,0
1511,45480,0,0,0,07,0,0,0,0,0,0
1512,45520,0,0,1,07,0,0,0,0,0,0
1513,45560,0,0,0,07,0,0,0,0,0,0
1514,45600,0,0,1,07,0,0,0,0,0,0
1515,45640,0,0,0,07,0,0,0,0,0,0
1516,45680,0,0,1,07,0,0,0,0,0,0
1517,45720,0,0,0,07,0,0,0,0,0,0
1518,45760,0,0,1,07,0,0,0,0,0,0
1519,45800,0,0,0,07,0,0,0,0,0,0
1520,45840,0,0,1,07,0,0,0,0,0,0
1521,45880,0,0,0,07,0,0,0,0,0,0
1522,45920,0,0,1,07,0,0,0,0,0,0
1523,45960,0,0,0,07,0,0,0,0,0,0
1524,46000,0,0,1,07,0,0,0,0,0,0
1525,46040,0,0,0,07,0,0,0,0,0,0
1526,46080,0,0,1,07,0,0,0,0,0,0
1527,46120,0,0,0,07,0,0,0,0,0,0
1528,46160,0,0,1,07,0,0,0,0,0,0
1529,46200,0,0,0,07,0,0,0,0,0,0
1530,46240,0,0,1,07,0,0,0,0,0,0
1531,46280,0,0,0,07,0,0,0,0,0,0
1532,46320,0,0,1,07,0,0,0,0,0,0
1533,46360,0,0,0,07,0,0,0,0,0,0
1534,46400,0,0,1,07,0,0,0,0,0,0
1535,46440,0,0,0,07,0,0,0,0,0,0
1536,46460,0,1,0,07,0,0,0,0,0,0
1537,46480,0,1,1,07,0,0,0,0,0,0
1538,46520,0,1,0,07,0,0,0,0,0,0
1539,46540,0,0,0,07,0,0,0,0,0,0
1540,46560,0,0,1,07,0,0,0,0,0,0
1541,46600,0,0,0,07,0,0,0,0,0,0
1542,46640,0,0,1,07,0,0,0,0,0,0
1543,46680,0,0,0,07,0,0,0,0,0,0
1544,46720,0,0,1,07,0,0,0,0,0,0
1545,46760,0,0,0,07,0,0,0,0,0,0
1546,46800,0,0,1,07,0,0,0,0,0,0
1547,46840,0,0,0,07,0,0,0,0,0,0
1548,46880,0,0,1,07,0,0,0,0,0,0
1549,46920,0,0,0,07,0,0,0,0,0,0
1550,46960,0,0,1,07,0,0,0,0,0,0
1551,47000,0,0,0,07,0,0,0,0,0,0
1552,47040,0,0,1,07,0,0,0,0,0,0
1553,47080,0,0,0,07,0,0,0,0,0,0
1554,47120,0,0,1,07,0,0,0,0,0,0
1555,47170,0,0,0,07,0,0,0,0,0,0
1556,47200,0,0,1,07,0,0,0,0,0,0
1557,47250,0,0,0,07,0,0,0,0,0,0
1558,47280,0,0,1,07,0,0,0,0,0,0
1559,47320,0,0,0,07,0,0,0,0,0,0
1560,47360,0,0,1,07,0,0,0,0,0,0
1561,47410,0,0,0,07,0,0,0,0,0,0
1562,47440,0,0,1,07,0,0,0,0,0,0
1563,47490,0,0,0,07,0,0,0,0,0,0
1564,47520,0,0,1,07,0,0,0,0,0,0
1565,47570,0,0,0,07,0,0,0,0,0,0
