Line#,Time,OE,LAT,CLK,SELECT,B2,G2,R2,B1,G1,R1
1100,29760,0,0,1,04,0,0,0,0,0,0
1101,29810,0,0,0,04,0,0,0,0,0,0
1102,29840,0,0,1,04,0,0,0,0,0,0
1103,29890,0,0,0,04,0,0,0,0,0,0
1104,29920,0,0,1,04,0,0,0,0,0,0
1105,29970,0,0,0,04,0,0,0,0,0,0
1106,30000,0,0,1,04,0,0,0,0,0,0
1107,30050,0,0,0,04,0,0,0,0,0,0
1108,30080,0,0,1,04,0,0,0,0,0,0
1109,30130,0,0,0,04,0,0,0,0,0,0
1110,30160,0,0,1,04,0,0,0,0,0,0
1111,30210,0,0,0,04,0,0,0,0,0,0
1112,30240,0,0,1,04,0,0,0,0,0,0
1113,30290,0,0,0,04,0,0,0,0,0,0
1114,30320,0,0,1,04,0,0,0,0,0,0
1115,30370,0,0,0,04,0,0,0,0,0,0
1116,30400,0,0,1,04,0,0,0,0,0,0
1117,30450,0,0,0,04,0,0,0,0,0,0
1118,30480,0,0,1,04,0,0,0,0,0,0
1119,30530,0,0,0,05,0,0,0,0,0,0
1120,30560,0,0,1,05,0,0,0,0,0,0
1121,30610,0,0,0,05,0,0,0,0,0,0
1122,30640,0,0,1,05,0,0,0,0,0,0
1123,30690,0,0,0,05,0,0,0,0,0,0
1124,30720,0,0,1,05,0,0,0,0,0,0
1125,30770,0,0,0,05,0,0,0,0,0,0
1126,30800,0,0,1,05,0,0,0,0,0,0
1127,30850,0,0,0,05,0,0,0,0,0,0
1128,30880,0,0,1,05,0,0,0,0,0,0
1129,30930,0,0,0,05,0,0,0,0,0,0
1130,30960,0,0,1,05,0,0,0,0,0,0
1131,31010,0,0,0,05,0,0,0,0,0,0
1132,31020,1,0,0,05,0,0,0,0,0,0
1133,31040,1,0,1,05,0,0,0,0,0,0
1134,31090,1,0,0,05,0,0,0,0,0,0
1135,31120,1,0,1,05,0,0,0,0,0,0
1136,31170,1,0,0,05,0,0,0,0,0,0
1137,31200,1,0,1,05,0,0,0,0,0,0
1138,31250,1,0,0,05,0,0,0,0,0,0
1139,31280,1,0,1,05,0,0,0,0,0,0
1140,31330,1,0,0,05,0,0,0,0,0,0
1141,31350,0,0,0,05,0,0,0,0,0,0
1142,31360,0,0,1,05,0,0,0,0,0,0
1143,31410,0,0,0,05,0,0,0,0,0,0
1144,31440,0,0,1,05,0,0,0,0,0,0
1145,31490,0,0,0,05,0,0,0,0,0,0
1146,31520,0,0,1,05,0,0,0,0,0,0
1147,31570,0,0,0,05,0,0,0,0,0,0
1148,31600,0,0,1,05,0,0,0,0,0,0
1149,31650,0,0,0,05,0,0,0,0,0,0
1150,31680,0,0,1,05,0,0,0,0,0,0
1151,31730,0,0,0,05,0,0,0,0,0,0
1152,31760,0,0,1,05,0,0,0,0,0,0
1153,31810,0,0,0,05,0,0,0,0,0,0
1154,31840,0,0,1,05,0,0,0,0,0,0
1155,31890,0,0,0,05,0,0,0,0,0,0
1156,31920,0,0,1,05,0,0,0,0,0,0
1157,31970,0,0,0,05,0,0,0,0,0,0
1158,32000,0,0,1,05,0,0,0,0,0,0
1159,32050,0,0,0,05,0,0,0,0,0,0
1160,32080,0,0,1,05,0,0,0,0,0,0
1161,32130,0,0,0,05,0,0,0,0,0,0
1162,32160,0,0,1,05,0,0,0,0,0,0
1163,32210,0,0,0,05,0,0,0,0,0,0
1164,32240,0,0,1,05,0,0,0,0,0,0
1165,32290,0,0,0,05,0,0,0,0,0,0
1166,32320,0,0,1,05,0,0,0,0,0,0
1167,32370,0,0,0,05,0,0,0,0,0,0
1168,32400,0,0,1,05,0,0,0,0,0,0
1169,32450,0,0,0,05,0,0,0,0,0,0
1170,32480,0,0,1,05,0,0,0,0,0,0
1171,32530,0,0,0,05,0,0,0,0,0,0
1172,32560,0,0,1,05,0,0,0,0,0,0
1173,32610,0,0,0,05,0,0,0,0,0,0
1174,32640,0,0,1,05,0,0,0,0,0,0
1175,32690,0,0,0,05,0,0,0,0,0,0
1176,32720,0,0,1,05,0,0,0,0,0,0
1177,32770,0,0,0,05,0,0,0,0,0,0
1178,32800,0,0,1,05,0,0,0,0,0,0
1179,32850,0,0,0,05,0,0,0,0,0,0
1180,32880,0,0,1,05,0,0,0,0,0,0
1181,32930,0,0,0,05,0,0,0,0,0,0
1182,32960,0,0,1,05,0,0,0,0,0,0
1183,33010,0,0,0,05,0,0,0,0,0,0
1184,33040,0,0,1,05,0,0,0,0,0,0
1185,33090,0,0,0,05,0,0,0,0,0,0
1186,33120,0,0,1,05,0,0,0,0,0,0
1187,33170,0,0,0,05,0,0,0,0,0,0
1188,33200,0,0,1,05,0,0,0,0,0,0
1189,33250,0,0,0,05,0,0,0,0,0,0
1190,33280,0,0,1,05,0,0,0,0,0,0
1191,33330,0,0,0,05,0,0,0,0,0,0
1192,33360,0,0,1,05,0,0,0,0,0,0
1193,33410,0,0,0,05,0,0,0,0,0,0
1194,33440,0,0,1,05,0,0,0,0,0,0
1195,33490,0,0,0,05,0,0,0,0,0,0
1196,33520,0,0,1,05,0,0,0,0,0,0
1197,33570,0,0,0,05,0,0,0,0,0,0
1198,33600,0,0,1,05,0,0,0,0,0,0
1199,33650,0,0,0,05,0,0,0,0,0,0
1200,33680,0,0,1,05,0,0,0,0,0,0
1201,33730,0,0,0,05,0,0,0,0,0,0
1202,33760,0,0,1,05,0,0,0,0,0,0
1203,33810,0,0,0,05,0,0,0,0,0,0
1204,33840,0,0,1,05,0,0,0,0,0,0
1205,33890,0,0,0,05,0,0,0,0,0,0
1206,33920,0,0,1,05,0,0,0,0,0,0
1207,33970,0,0,0,05,0,0,0,0,0,0
1208,34000,0,0,1,05,0,0,0,0,0,0
1209,34050,0,0,0,05,0,0,0,0,0,0
1210,34080,0,0,1,05,0,0,0,0,0,0
1211,34130,0,0,0,05,0,0,0,0,0,0
1212,34160,0,0,1,05,0,0,0,0,0,0
1213,34210,0,0,0,05,0,0,0,0,0,0
1214,34240,0,0,1,05,0,0,0,0,0,0
1215,34290,0,0,0,05,0,0,0,0,0,0
1216,34320,0,0,1,05,0,0,0,0,0,0
1217,34370,0,0,0,05,0,0,0,0,0,0
1218,34400,0,0,1,05,0,0,0,0,0,0
1219,34450,0,0,0,05,0,0,0,0,0,0
1220,34480,0,0,1,05,0,0,0,0,0,0
1221,34530,0,0,0,05,0,0,0,0,0,0
1222,34560,0,0,1,05,0,0,0,0,0,0
1223,34610,0,0,0,05,0,0,0,0,0,0
1224,34640,0,0,1,05,0,0,0,0,0,0
1225,34690,0,0,0,05,0,0,0,0,0,0
1226,34720,0,0,1,05,0,0,0,0,0,0
1227,34770,0,0,0,05,0,0,0,0,0,0
1228,34780,0,1,0,05,0,0,0,0,0,0
1229,34800,0,1,1,05,0,0,0,0,0,0
1230,34850,0,1,0,05,0,0,0,0,0,0
1231,34860,0,0,0,05,0,0,0,0,0,0
1232,34880,0,0,1,05,0,0,0,0,0,0
1233,34930,0,0,0,05,0,0,0,0,0,0
1234,34960,0,0,1,05,0,0,0,0,0,0
1235,35010,0,0,0,05,0,0,0,0,0,0
1236,35040,0,0,1,05,0,0,0,0,0,0
1237,35090,0,0,0,05,0,0,0,0,0,0
1238,35120,0,0,1,05,0,0,0,0,0,0
1239,35170,0,0,0,05,0,0,0,0,0,0
1240,35200,0,0,1,05,0,0,0,0,0,0
1241,35250,0,0,0,05,0,0,0,0,0,0
1242,35280,0,0,1,05,0,0,0,0,0,0
1243,35330,0,0,0,05,0,0,0,0,0,0
1244,35360,0,0,1,05,0,0,0,0,0,0
1245,35410,0,0,0,05,0,0,0,0,0,0
1246,35440,0,0,1,05,0,0,0,0,0,0
1247,35490,0,0,0,05,0,0,0,0,0,0
1248,35520,0,0,1,05,0,0,0,0,0,0
1249,35570,0,0,0,05,0,0,0,0,0,0
1250,35600,0,0,1,05,0,0,0,0,0,0
1251,35650,0,0,0,05,0,0,0,0,0,0
1252,35680,0,0,1,05,0,0,0,0,0,0
1253,35730,0,0,0,05,0,0,0,0,0,0
1254,35760,0,0,1,05,0,0,0,0,0,0
1255,35810,0,0,0,05,0,0,0,0,0,0
1256,35840,0,0,1,05,0,0,0,0,0,0
1257,35890,0,0,0,05,0,0,0,0,0,0
1258,35920,0,0,1,05,0,0,0,0,0,0
1259,35970,0,0,0,05,0,0,0,0,0,0
1260,36000,0,0,1,05,0,0,0,0,0,0
1261,36050,0,0,0,05,0,0,0,0,0,0
1262,36080,0,0,1,05,0,0,0,0,0,0
1263,36130,0,0,0,05,0,0,0,0,0,0
1264,36160,0,0,1,05,0,0,0,0,0,0
1265,36210,0,0,0,05,0,0,0,0,0,0
1266,36240,0,0,1,05,0,0,0,0,0,0
1267,36290,0,0,0,05,0,0,0,0,0,0
1268,36320,0,0,1,05,0,0,0,0,0,0
1269,36370,0,0,0,05,0,0,0,0,0,0
1270,36400,0,0,1,05,0,0,0,0,0,0
1271,36450,0,0,0,05,0,0,0,0,0,0
1272,36480,0,0,1,05,0,0,0,0,0,0
1273,36530,0,0,0,05,0,0,0,0,0,0
1274,36560,0,0,1,05,0,0,0,0,0,0
1275,36610,0,0,0,05,0,0,0,0,0,0
1276,36640,0,0,1,05,0,0,0,0,0,0
1277,36690,0,0,0,05,0,0,0,0,0,0
1278,36720,0,0,1,05,0,0,0,0,0,0
1279,36770,0,0,0,05,0,0,0,0,0,0
1280,36800,0,0,1,05,0,0,0,0,0,0
1281,36850,0,0,0,05,0,0,0,0,0,0
1282,36880,0,0,1,05,0,0,0,0,0,0
1283,36930,0,0,0,05,0,0,0,0,0,0
1284,36960,0,0,1,05,0,0,0,0,0,0
1285,37010,0,0,0,05,0,0,0,0,0,0
1286,37040,0,0,1,05,0,0,0,0,0,0
1287,37070,0,0,1,07,0,0,0,0,0,0
1288,37080,0,0,1,06,0,0,0,0,0,0
1289,37090,0,0,0,06,0,0,0,0,0,0
1290,37120,0,0,1,06,0,0,0,0,0,0
1291,37170,0,0,0,06,0,0,0,0,0,0
1292,37200,0,0,1,06,0,0,0,0,0,0
1293,37250,0,0,0,06,0,0,0,0,0,0
1294,37280,0,0,1,06,0,0,0,0,0,0
1295,37330,0,0,0,06,0,0,0,0,0,0
1296,37360,0,0,1,06,0,0,0,0,0,0
1297,37410,0,0,0,06,0,0,0,0,0,0
1298,37440,0,0,1,06,0,0,0,0,0,0
1299,37490,0,0,0,06,0,0,0,0,0,0
1300,37520,0,0,1,06,0,0,0,0,0,0
1301,37570,0,0,0,06,0,0,0,0,0,0
1302,37580,1,0,0,06,0,0,0,0,0,0
1303,37600,1,0,1,06,0,0,0,0,0,0
1304,37650,1,0,0,06,0,0,0,0,0,0
1305,37680,1,0,1,06,0,0,0,0,0,0
1306,37730,1,0,0,06,0,0,0,0,0,0
1307,37760,1,0,1,06,0,0,0,0,0,0
1308,37810,1,0,0,06,0,0,0,0,0,0
1309,37840,1,0,1,06,0,0,0,0,0,0
1310,37890,1,0,0,06,0,0,0,0,0,0
1311,37910,0,0,0,06,0,0,0,0,0,0
1312,37920,0,0,1,06,0,0,0,0,0,0
1313,37970,0,0,0,06,0,0,0,0,0,0
1314,38000,0,0,1,06,0,0,0,0,0,0
1315,38050,0,0,0,06,0,0,0,0,0,0
1316,38080,0,0,1,06,0,0,0,0,0,0
1317,38130,0,0,0,06,0,0,0,0,0,0
1318,38160,0,0,1,06,0,0,0,0,0,0
1319,38210,0,0,0,06,0,0,0,0,0,0
1320,38240,0,0,1,06,0,0,0,0,0,0
1321,38290,0,0,0,06,0,0,0,0,0,0
1322,38320,0,0,1,06,0,0,0,0,0,0
1323,38370,0,0,0,06,0,0,0,0,0,0
1324,38400,0,0,1,06,0,0,0,0,0,0
1325,38450,0,0,0,06,0,0,0,0,0,0
1326,38480,0,0,1,06,0,0,0,0,0,0
1327,38530,0,0,0,06,0,0,0,0,0,0
1328,38560,0,0,1,06,0,0,0,0,0,0
1329,38610,0,0,0,06,0,0,0,0,0,0
1330,38640,0,0,1,06,0,0,0,0,0,0
1331,38690,0,0,0,06,0,0,0,0,0,0
1332,38720,0,0,1,06,0,0,0,0,0,0
1333,38770,0,0,0,06,0,0,0,0,0,0
1334,38800,0,0,1,06,0,0,0,0,0,0
1335,38850,0,0,0,06,0,0,0,0,0,0
1336,38880,0,0,1,06,0,0,0,0,0,0
1337,38930,0,0,0,06,0,0,0,0,0,0
1338,38960,0,0,1,06,0,0,0,0,0,0
1339,39010,0,0,0,06,0,0,0,0,0,0
1340,39040,0,0,1,06,0,0,0,0,0,0
1341,39090,0,0,0,06,0,0,0,0,0,0
1342,39120,0,0,1,06,0,0,0,0,0,0
1343,39170,0,0,0,06,0,0,0,0,0,0
1344,39200,0,0,1,06,0,0,0,0,0,0
1345,39250,0,0,0,06,0,0,0,0,0,0
1346,39280,0,0,1,06,0,0,0,0,0,0
1347,39330,0,0,0,06,0,0,0,0,0,0
1348,39360,0,0,1,06,0,0,0,0,0,0
1349,39410,0,0,0,06,0,0,0,0,0,0
1350,39440,0,0,1,06,0,0,0,0,0,0
1351,39490,0,0,0,06,0,0,0,0,0,0
1352,39520,0,0,1,06,0,0,0,0,0,0
1353,39570,0,0,0,06,0,0,0,0,0,0
1354,39600,0,0,1,06,0,0,0,0,0,0
1355,39650,0,0,0,06,0,0,0,0,0,0
1356,39680,0,0,1,06,0,0,0,0,0,0
1357,39730,0,0,0,06,0,0,0,0,0,0
1358,39760,0,0,1,06,0,0,0,0,0,0
1359,39810,0,0,0,06,0,0,0,0,0,0
1360,39840,0,0,1,06,0,0,0,0,0,0
1361,39890,0,0,0,06,0,0,0,0,0,0
1362,39920,0,0,1,06,0,0,0,0,0,0
1363,39970,0,0,0,06,0,0,0,0,0,0
1364,40000,0,0,1,06,0,0,0,0,0,0
1365,40050,0,0,0,06,0,0,0,0,0,0
1366,40080,0,0,1,06,0,0,0,0,0,0
1367,40130,0,0,0,06,0,0,0,0,0,0
1368,40160,0,0,1,06,0,0,0,0,0,0
1369,40210,0,0,0,06,0,0,0,0,0,0
1370,40240,0,0,1,06,0,0,0,0,0,0
1371,40290,0,0,0,06,0,0,0,0,0,0
1372,40320,0,0,1,06,0,0,0,0,0,0
1373,40370,0,0,0,06,0,0,0,0,0,0
1374,40400,0,0,1,06,0,0,0,0,0,0
1375,40450,0,0,0,06,0,0,0,0,0,0
1376,40480,0,0,1,06,0,0,0,0,0,0
1377,40530,0,0,0,06,0,0,0,0,0,0
1378,40560,0,0,1,06,0,0,0,0,0,0
1379,40610,0,0,0,06,0,0,0,0,0,0
1380,40620,0,1,0,06,0,0,0,0,0,0
1381,40640,0,1,1,06,0,0,0,0,0,0
1382,40690,0,1,0,06,0,0,0,0,0,0
1383,40700,0,0,0,06,0,0,0,0,0,0
1384,40720,0,0,1,06,0,0,0,0,0,0
1385,40770,0,0,0,06,0,0,0,0,0,0
1386,40800,0,0,1,06,0,0,0,0,0,0
1387,40850,0,0,0,06,0,0,0,0,0,0
1388,40880,0,0,1,06,0,0,0,0,0,0
1389,40930,0,0,0,06,0,0,0,0,0,0
1390,40960,0,0,1,06,0,0,0,0,0,0
1391,41010,0,0,0,06,0,0,0,0,0,0
1392,41040,0,0,1,06,0,0,0,0,0,0
1393,41090,0,0,0,06,0,0,0,0,0,0
1394,41120,0,0,1,06,0,0,0,0,0,0
1395,41170,0,0,0,06,0,0,0,0,0,0
1396,41200,0,0,1,06,0,0,0,0,0,0
1397,41250,0,0,0,06,0,0,0,0,0,0
1398,41280,0,0,1,06,0,0,0,0,0,0
1399,41330,0,0,0,06,0,0,0,0,0,0
1400,41360,0,0,1,06,0,0,0,0,0,0
1401,41410,0,0,0,06,0,0,0,0,0,0
1402,41440,0,0,1,06,0,0,0,0,0,0
1403,41490,0,0,0,06,0,0,0,0,0,0
1404,41520,0,0,1,06,0,0,0,0,0,0
1405,41570,0,0,0,06,0,0,0,0,0,0
1406,41600,0,0,1,06,0,0,0,0,0,0
1407,41650,0,0,0,06,0,0,0,0,0,0
1408,41680,0,0,1,06,0,0,0,0,0,0
1409,41730,0,0,0,06,0,0,0,0,0,0
1410,41760,0,0,1,06,0,0,0,0,0,0
1411,41810,0,0,0,06,0,0,0,0,0,0
1412,41840,0,0,1,06,0,0,0,0,0,0
1413,41890,0,0,0,06,0,0,0,0,0,0
1414,41920,0,0,1,06,0,0,0,0,0,0
1415,41970,0,0,0,06,0,0,0,0,0,0
1416,42000,0,0,1,06,0,0,0,0,0,0
1417,42050,0,0,0,06,0,0,0,0,0,0
1418,42080,0,0,1,06,0,0,0,0,0,0
1419,42130,0,0,0,06,0,0,0,0,0,0
1420,42160,0,0,1,06,0,0,0,0,0,0
1421,42210,0,0,0,06,0,0,0,0,0,0
1422,42240,0,0,1,06,0,0,0,0,0,0
1423,42290,0,0,0,06,0,0,0,0,0,0
1424,42320,0,0,1,06,0,0,0,0,0,0
1425,42370,0,0,0,06,0,0,0,0,0,0
1426,42400,0,0,1,06,0,0,0,0,0,0
1427,42450,0,0,0,06,0,0,0,0,0,0
1428,42480,0,0,1,06,0,0,0,0,0,0
1429,42530,0,0,0,06,0,0,0,0,0,0
1430,42560,0,0,1,06,0,0,0,0,0,0
1431,42610,0,0,0,06,0,0,0,0,0,0
1432,42640,0,0,1,06,0,0,0,0,0,0
1433,42690,0,0,0,06,0,0,0,0,0,0
1434,42720,0,0,1,06,0,0,0,0,0,0
1435,42770,0,0,0,06,0,0,0,0,0,0
1436,42800,0,0,1,06,0,0,0,0,0,0
1437,42850,0,0,0,06,0,0,0,0,0,0
1438,42880,0,0,1,06,0,0,0,0,0,0
1439,42930,0,0,0,06,0,0,0,0,0,0
1440,42960,0,0,1,06,0,0,0,0,0,0
1441,43010,0,0,0,06,0,0,0,0,0,0
1442,43040,0,0,1,06,0,0,0,0,0,0
1443,43090,0,0,0,06,0,0,0,0,0,0
1444,43120,0,0,1,06,0,0,0,0,0,0
1445,43170,0,0,0,06,0,0,0,0,0,0
1446,43200,0,0,1,06,0,0,0,0,0,0
1447,43250,0,0,0,06,0,0,0,0,0,0
1448,43280,0,0,1,06,0,0,0,0,0,0
1449,43330,0,0,0,06,0,0,0,0,0,0
1450,43360,0,0,1,06,0,0,0,0,0,0
1451,43410,0,0,0,06,0,0,0,0,0,0
1452,43440,0,0,1,06,0,0,0,0,0,0
1453,43490,0,0,0,06,0,0,0,0,0,0
1454,43520,0,0,1,06,0,0,0,0,0,0
1455,43570,0,0,0,06,0,0,0,0,0,0
1456,43600,0,0,1,06,0,0,0,0,0,0
1457,43620,0,0,1,07,0,0,0,0,0,0
1458,43650,0,0,0,07,0,0,0,0,0,0
1459,43680,0,0,1,07,0,0,0,0,0,0
1460,43730,0,0,0,07,0,0,0,0,0,0
1461,43760,0,0,1,07,0,0,0,0,0,0
1462,43810,0,0,0,07,0,0,0,0,0,0
1463,43840,0,0,1,07,0,0,0,0,0,0
1464,43890,0,0,0,07,0,0,0,0,0,0
1465,43920,0,0,1,07,0,0,0,0,0,0
1466,43970,0,0,0,07,0,0,0,0,0,0
1467,44000,0,0,1,07,0,0,0,0,0,0
1468,44050,0,0,0,07,0,0,0,0,0,0
1469,44080,0,0,1,07,0,0,0,0,0,0
1470,44130,0,0,0,07,0,0,0,0,0,0
1471,44140,1,0,0,07,0,0,0,0,0,0
1472,44160,1,0,1,07,0,0,0,0,0,0
1473,44210,1,0,0,07,0,0,0,0,0,0
1474,44240,1,0,1,07,0,0,0,0,0,0
1475,44290,1,0,0,07,0,0,0,0,0,0
1476,44320,1,0,1,07,0,0,0,0,0,0
1477,44370,1,0,0,07,0,0,0,0,0,0
1478,44400,1,0,1,07,0,0,0,0,0,0
1479,44450,1,0,0,07,0,0,0,0,0,0
1480,44470,0,0,0,07,0,0,0,0,0,0
1481,44480,0,0,1,07,0,0,0,0,0,0
1482,44530,0,0,0,07,0,0,0,0,0,0
1483,44560,0,0,1,07,0,0,0,0,0,0
1484,44610,0,0,0,07,0,0,0,0,0,0
1485,44640,0,0,1,07,0,0,0,0,0,0
1486,44690,0,0,0,07,0,0,0,0,0,0
1487,44720,0,0,1,07,0,0,0,0,0,0
1488,44770,0,0,0,07,0,0,0,0,0,0
1489,44800,0,0,1,07,0,0,0,0,0,0
1490,44850,0,0,0,07,0,0,0,0,0,0
1491,44880,0,0,1,07,0,0,0,0,0,0
1492,44930,0,0,0,07,0,0,0,0,0,0
1493,44960,0,0,1,07,0,0,0,0,0,0
1494,45010,0,0,0,07,0,0,0,0,0,0
1495,45040,0,0,1,07,0,0,0,0,0,0
1496,45090,0,0,0,07,0,0,0,0,0,0
1497,45120,0,0,1,07,0,0,0,0,0,0
1498,45170,0,0,0,07,0,0,0,0,0,0
1499,45200,0,0,1,07,0,0,0,0,0,0
1500,45250,0,0,0,07,0,0,0,0,0,0
1501,45280,0,0,1,07,0,0,0,0,0,0
1502,45330,0,0,0,07,0,0,0,0,0,0
1503,45360,0,0,1,07,0,0,0,0,0,0
1504,45410,0,0,0,07,0,0,0,0,0,0
1505,45440,0,0,1,07,0,0,0,0,0,0
1506,45490,0,0,0,07,0,0,0,0,0,0
1507,45520,0,0,1,07,0,0,0,0,0,0
1508,45570,0,0,0,07,0,0,0,0,0,0
1509,45600,0,0,1,07,0,0,0,0,0,0
1510,45650,0,0,0,07,0,0,0,0,0,0
1511,45680,0,0,1,07,0,0,0,0,0,0
1512,45730,0,0,0,07,0,0,0,0,0,0
1513,45760,0,0,1,07,0,0,0,0,0,0
1514,45810,0,0,0,07,0,0,0,0,0,0
1515,45840,0,0,1,07,0,0,0,0,0,0
1516,45890,0,0,0,07,0,0,0,0,0,0
1517,45920,0,0,1,07,0,0,0,0,0,0
1518,45970,0,0,0,07,0,0,0,0,0,0
1519,46000,0,0,1,07,0,0,0,0,0,0
1520,46050,0,0,0,07,0,0,0,0,0,0
1521,46080,0,0,1,07,0,0,0,0,0,0
1522,46130,0,0,0,07,0,0,0,0,0,0
1523,46160,0,0,1,07,0,0,0,0,0,0
1524,46210,0,0,0,07,0,0,0,0,0,0
1525,46240,0,0,1,07,0,0,0,0,0,0
1526,46290,0,0,0,07,0,0,0,0,0,0
1527,46320,0,0,1,07,0,0,0,0,0,0
1528,46370,0,0,0,07,0,0,0,0,0,0
1529,46400,0,0,1,07,0,0,0,0,0,0
1530,46450,0,0,0,07,0,0,0,0,0,0
1531,46460,0,1,0,07,0,0,0,0,0,0
1532,46480,0,1,1,07,0,0,0,0,0,0
1533,46530,0,1,0,07,0,0,0,0,0,0
1534,46540,0,0,0,07,0,0,0,0,0,0
1535,46560,0,0,1,07,0,0,0,0,0,0
1536,46610,0,0,0,07,0,0,0,0,0,0
1537,46640,0,0,1,07,0,0,0,0,0,0
1538,46690,0,0,0,07,0,0,0,0,0,0
1539,46720,0,0,1,07,0,0,0,0,0,0
1540,46770,0,0,0,07,0,0,0,0,0,0
1541,46800,0,0,1,07,0,0,0,0,0,0
1542,46850,0,0,0,07,0,0,0,0,0,0
1543,46880,0,0,1,07,0,0,0,0,0,0
1544,46930,0,0,0,07,0,0,0,0,0,0
1545,46960,0,0,1,07,0,0,0,0,0,0
1546,47010,0,0,0,07,0,0,0,0,0,0
1547,47040,0,0,1,07,0,0,0,0,0,0
1548,47090,0,0,0,07,0,0,0,0,0,0
1549,47120,0,0,1,07,0,0,0,0,0,0
1550,47170,0,0,0,07,0,0,0,0,0,0
1551,47200,0,0,1,07,0,0,0,0,0,0
1552,47250,0,0,0,07,0,0,0,0,0,0
1553,47280,0,0,1,07,0,0,0,0,0,0
1554,47330,0,0,0,07,0,0,0,0,0,0
1555,47360,0,0,1,07,0,0,0,0,0,0
1556,47410,0,0,0,07,0,0,0,0,0,0
1557,47440,0,0,1,07,0,0,0,0,0,0
1558,47490,0,0,0,07,0,0,0,0,0,0
1559,47520,0,0,1,07,0,0,0,0,0,0
1560,47570,0,0,0,07,0,0,0,0,0,0
1561,47600,0,0,1,07,0,0,0,0,0,0
1562,47650,0,0,0,07,0,0,0,0,0,0
1563,47680,0,0,1,07,0,0,0,0,0,0
1564,47730,0,0,0,07,0,0,0,0,0,0
1565,47760,0,0,1,07,0,0,0,0,0,0
1566,47810,0,0,0,07,0,0,0,0,0,0
1567,47840,0,0,1,07,0,0,0,0,0,0
1568,47890,0,0,0,07,0,0,0,0,0,0
1569,47920,0,0,1,07,0,0,0,0,0,0
1570,47970,0,0,0,07,0,0,0,0,0,0
1571,48000,0,0,1,07,0,0,0,0,0,0
1572,48050,0,0,0,07,0,0,0,0,0,0
1573,48080,0,0,1,07,0,0,0,0,0,0
1574,48130,0,0,0,07,0,0,0,0,0,0
1575,48160,0,0,1,07,0,0,0,0,0,0
1576,48210,0,0,0,07,0,0,0,0,0,0
1577,48240,0,0,1,07,0,0,0,0,0,0
1578,48290,0,0,0,07,0,0,0,0,0,0
1579,48320,0,0,1,07,0,0,0,0,0,0
1580,48370,0,0,0,07,0,0,0,0,0,0
1581,48400,0,0,1,07,0,0,0,0,0,0
1582,48450,0,0,0,07,0,0,0,0,0,0
1583,48480,0,0,1,07,0,0,0,0,0,0
1584,48530,0,0,0,07,0,0,0,0,0,0
1585,48560,0,0,1,07,0,0,0,0,0,0
1586,48610,0,0,0,07,0,0,0,0,0,0
1587,48640,0,0,1,07,0,0,0,0,0,0
1588,48690,0,0,0,07,0,0,0,0,0,0
1589,48720,0,0,1,07,0,0,0,0,0,0
1590,48770,0,0,0,07,0,0,0,0,0,0
1591,48800,0,0,1,07,0,0,0,0,0,0
1592,48850,0,0,0,07,0,0,0,0,0,0
1593,48880,0,0,1,07,0,0,0,0,0,0
1594,48930,0,0,0,07,0,0,0,0,0,0
1595,48960,0,0,1,07,0,0,0,0,0,0
1596,49010,0,0,0,07,0,0,0,0,0,0
1597,49040,0,0,1,07,0,0,0,0,0,0
1598,49090,0,0,0,07,0,0,0,0,0,0
1599,49120,0,0,1,07,0,0,0,0,0,0
1600,49170,0,0,0,07,0,0,0,0,0,0
1601,49200,0,0,1,07,0,0,0,0,0,0
1602,49250,0,0,0,07,0,0,0,0,0,0
1603,49280,0,0,1,07,0,0,0,0,0,0
1604,49330,0,0,0,07,0,0,0,0,0,0
1605,49360,0,0,1,07,0,0,0,0,0,0
1606,49410,0,0,0,07,0,0,0,0,0,0
1607,49440,0,0,1,07,0,0,0,0,0,0
1608,49490,0,0,0,07,0,0,0,0,0,0
1609,49520,0,0,1,07,0,0,0,0,0,0
1610,49570,0,0,0,07,0,0,0,0,0,0
1611,49600,0,0,1,07,0,0,0,0,0,0
1612,49650,0,0,0,07,0,0,0,0,0,0
1613,49680,0,0,1,07,0,0,0,0,0,0
1614,49730,0,0,0,07,0,0,0,0,0,0
1615,49760,0,0,1,07,0,0,0,0,0,0
1616,49810,0,0,0,07,0,0,0,0,0,0
1617,49840,0,0,1,07,0,0,0,0,0,0
1618,49890,0,0,0,07,0,0,0,0,0,0
1619,49920,0,0,1,07,0,0,0,0,0,0
1620,49970,0,0,0,07,0,0,0,0,0,0
1621,50000,0,0,1,07,0,0,0,0,0,0
1622,50050,0,0,0,07,0,0,0,0,0,0
1623,50080,0,0,1,07,0,0,0,0,0,0
1624,50130,0,0,0,07,0,0,0,0,0,0
1625,50160,0,0,1,00,0,0,0,0,0,0
1626,50210,0,0,0,00,0,0,0,0,0,0
1627,50240,0,0,1,00,0,0,0,0,0,0
1628,50290,0,0,0,00,0,0,0,0,0,0
1629,50320,0,0,1,00,0,0,0,0,0,0
1630,50370,0,0,0,00,0,0,0,0,0,0
1631,50400,0,0,1,00,0,0,0,0,0,0
1632,50450,0,0,0,00,0,0,0,0,0,0
1633,50480,0,0,1,00,0,0,0,0,0,0
1634,50530,0,0,0,00,0,0,0,0,0,0
1635,50560,0,0,1,00,0,0,0,0,0,0
