Line#,Time,R1,G1,B1,R2,G2,B2,SELECT,CLK,LAT,OE
79542,425440,0,0,1,0,0,1,01,0,0,0
79543,425450,1,1,1,1,1,1,01,0,0,0
79544,425460,1,1,1,1,1,1,01,1,0,0
79545,425500,1,1,1,1,1,1,01,0,0,0
79546,425530,1,0,0,1,0,0,01,0,0,0
79547,425540,0,0,0,0,0,0,01,1,0,0
79548,425580,0,0,0,0,0,0,01,0,0,0
79549,425620,0,0,0,0,0,0,01,1,0,0
79550,425660,0,0,0,0,0,0,01,0,0,0
79551,425700,0,0,0,0,0,0,01,1,0,0
79552,425740,0,0,0,0,0,0,01,0,0,0
79553,425760,0,0,1,0,0,1,01,0,0,0
79554,425770,1,1,1,1,1,1,01,0,0,0
79555,425780,1,1,1,1,1,1,01,1,0,0
79556,425820,1,1,1,1,1,1,01,0,0,0
79557,425850,1,0,0,1,0,0,01,0,0,0
79558,425860,0,0,0,0,0,0,01,1,0,0
79559,425900,0,0,0,0,0,0,01,0,0,0
79560,425920,0,0,1,0,0,1,01,0,0,0
79561,425930,1,1,1,1,1,1,01,0,0,0
79562,425940,1,1,1,1,1,1,01,1,0,0
79563,425980,1,1,1,1,1,1,01,0,0,0
79564,426020,1,1,1,1,1,1,01,1,0,0
79565,426060,1,1,1,1,1,1,01,0,0,0
79566,426100,1,1,1,1,1,1,01,1,0,0
79567,426140,1,1,1,1,1,1,01,0,0,0
79568,426170,1,0,0,1,0,0,01,0,0,0
79569,426180,0,0,0,0,0,0,01,1,0,0
79570,426220,0,0,0,0,0,0,01,0,0,0
79571,426240,0,0,1,0,0,1,01,0,0,0
79572,426250,1,1,1,1,1,1,01,0,0,0
79573,426260,1,1,1,1,1,1,01,1,0,0
79574,426300,1,1,1,1,1,1,01,0,0,0
79575,426340,1,1,1,1,1,1,01,1,0,0
79576,426380,1,1,1,1,1,1,01,0,0,0
79577,426410,1,0,0,1,0,0,01,0,0,0
79578,426420,0,0,0,0,0,0,01,1,0,0
79579,426460,0,0,0,0,0,0,01,0,0,0
79580,426500,0,0,0,0,0,0,01,1,0,0
79581,426540,0,0,0,0,0,0,01,0,0,0
79582,426580,0,0,0,0,0,0,01,1,0,0
79583,426620,0,0,0,0,0,0,01,0,0,0
79584,426660,0,0,0,0,0,0,01,1,0,0
79585,426700,0,0,0,0,0,0,01,0,0,0
79586,426710,0,0,0,0,0,0,01,0,1,0
79587,426720,0,0,1,0,0,1,01,0,1,0
79588,426730,1,1,1,1,1,1,01,0,1,0
79589,426740,1,1,1,1,1,1,01,1,1,0
79590,426780,1,1,1,1,1,1,01,0,1,0
79591,426800,1,1,1,1,1,1,01,0,0,0
79592,426810,1,0,0,1,0,0,01,0,0,0
79593,426820,0,0,0,0,0,0,01,1,0,0
79594,426860,0,0,0,0,0,0,01,0,0,0
79595,426900,0,0,0,0,0,0,01,1,0,0
79596,426940,0,0,0,0,0,0,01,0,0,0
79597,426980,0,0,0,0,0,0,01,1,0,0
79598,427020,0,0,0,0,0,0,01,0,0,0
79599,427060,0,0,0,0,0,0,01,1,0,0
79600,427100,0,0,0,0,0,0,01,0,0,0
79601,427140,0,0,0,0,0,0,01,1,0,0
79602,427180,0,0,0,0,0,0,01,0,0,0
79603,427220,0,0,0,0,0,0,01,1,0,0
79604,427260,0,0,0,0,0,0,01,0,0,0
79605,427300,0,0,0,0,0,0,01,1,0,0
79606,427340,0,0,0,0,0,0,01,0,0,0
79607,427380,0,0,0,0,0,0,01,1,0,0
79608,427420,0,0,0,0,0,0,01,0,0,0
79609,427460,0,0,0,0,0,0,01,1,0,0
79610,427500,0,0,0,0,0,0,01,0,0,0
79611,427540,0,0,0,0,0,0,01,1,0,0
79612,427580,0,0,0,0,0,0,01,0,0,0
79613,427620,0,0,0,0,0,0,01,1,0,0
79614,427660,0,0,0,0,0,0,01,0,0,0
79615,427700,0,0,0,0,0,0,01,1,0,0
79616,427740,0,0,0,0,0,0,01,0,0,0
79617,427760,0,0,1,0,0,1,01,0,0,0
79618,427770,1,1,1,1,1,1,01,0,0,0
79619,427780,1,1,1,1,1,1,01,1,0,0
79620,427820,1,1,1,1,1,1,01,0,0,0
79621,427850,1,0,0,1,0,0,01,0,0,0
79622,427860,0,0,0,0,0,0,01,1,0,0
79623,427900,0,0,0,0,0,0,01,0,0,0
79624,427920,0,0,1,0,0,1,01,0,0,0
79625,427930,1,1,1,1,1,1,01,0,0,0
79626,427940,1,1,1,1,1,1,01,1,0,0
79627,427980,1,1,1,1,1,1,01,0,0,0
79628,428020,1,1,1,1,1,1,01,1,0,0
79629,428060,1,1,1,1,1,1,01,0,0,0
79630,428100,1,1,1,1,1,1,01,1,0,0
79631,428140,1,1,1,1,1,1,01,0,0,0
79632,428170,1,0,0,1,0,0,01,0,0,0
79633,428180,0,0,0,0,0,0,01,1,0,0
79634,428220,0,0,0,0,0,0,01,0,0,0
79635,428240,0,0,1,0,0,1,01,0,0,0
79636,428250,1,1,1,1,1,1,01,0,0,0
79637,428260,1,1,1,1,1,1,01,1,0,0
79638,428300,1,1,1,1,1,1,01,0,0,0
79639,428340,1,1,1,1,1,1,01,1,0,0
79640,428380,1,1,1,1,1,1,01,0,0,0
79641,428410,1,0,0,1,0,0,01,0,0,0
79642,428420,0,0,0,0,0,0,01,1,0,0
79643,428460,0,0,0,0,0,0,01,0,0,0
79644,428500,0,0,0,0,0,0,01,1,0,0
79645,428540,0,0,0,0,0,0,01,0,0,0
79646,428580,0,0,0,0,0,0,01,1,0,0
79647,428620,0,0,0,0,0,0,01,0,0,0
79648,428660,0,0,0,0,0,0,01,1,0,0
79649,428700,0,0,0,0,0,0,01,0,0,0
79650,428720,0,0,1,0,0,1,01,0,0,0
79651,428730,1,1,1,1,1,1,01,0,0,0
79652,428740,1,1,1,1,1,1,01,1,0,0
79653,428780,1,1,1,1,1,1,01,0,0,0
79654,428810,1,0,0,1,0,0,01,0,0,0
79655,428820,0,0,0,0,0,0,01,1,0,0
79656,428860,0,0,0,0,0,0,01,0,0,0
79657,428900,0,0,0,0,0,0,01,1,0,0
79658,428940,0,0,0,0,0,0,01,0,0,0
79659,428980,0,0,0,0,0,0,01,1,0,0
79660,429020,0,0,0,0,0,0,01,0,0,0
79661,429040,0,0,1,0,0,1,01,0,0,0
79662,429050,1,1,1,1,1,1,01,0,0,0
79663,429060,1,1,1,1,1,1,01,1,0,0
79664,429100,1,1,1,1,1,1,01,0,0,0
79665,429130,1,0,0,1,0,0,01,0,0,0
79666,429140,0,0,0,0,0,0,01,1,0,0
79667,429180,0,0,0,0,0,0,01,0,0,0
79668,429200,0,0,1,0,0,1,01,0,0,0
79669,429210,1,1,1,1,1,1,01,0,0,0
79670,429220,1,1,1,1,1,1,01,1,0,0
79671,429260,1,1,1,1,1,1,01,0,0,0
79672,429300,1,1,1,1,1,1,01,1,0,0
79673,429340,1,1,1,1,1,1,01,0,0,0
79674,429380,1,1,1,1,1,1,01,1,0,0
79675,429420,1,1,1,1,1,1,01,0,0,0
79676,429450,1,0,0,1,0,0,01,0,0,0
79677,429460,0,0,0,0,0,0,01,1,0,0
79678,429500,0,0,0,0,0,0,01,0,0,0
79679,429520,0,0,1,0,0,1,01,0,0,0
79680,429530,1,1,1,1,1,1,01,0,0,0
79681,429540,1,1,1,1,1,1,01,1,0,0
79682,429580,1,1,1,1,1,1,01,0,0,0
79683,429620,1,1,1,1,1,1,01,1,0,0
79684,429660,1,1,1,1,1,1,01,0,0,0
79685,429690,1,0,0,1,0,0,01,0,0,0
79686,429700,0,0,0,0,0,0,01,1,0,0
79687,429740,0,0,0,0,0,0,01,0,0,0
79688,429780,0,0,0,0,0,0,01,1,0,0
79689,429820,0,0,0,0,0,0,01,0,0,0
79690,429860,0,0,0,0,0,0,01,1,0,0
79691,429900,0,0,0,0,0,0,01,0,0,0
79692,429940,0,0,0,0,0,0,01,1,0,0
79693,429980,0,0,0,0,0,0,01,0,0,0
79694,430000,0,0,1,0,0,1,01,0,0,0
79695,430010,1,1,1,1,1,1,01,0,0,0
79696,430020,1,1,1,1,1,1,01,1,0,0
79697,430060,1,1,1,1,1,1,01,0,0,0
79698,430090,1,0,0,1,0,0,01,0,0,0
79699,430100,0,0,0,0,0,0,01,1,0,0
79700,430140,0,0,0,0,0,0,01,0,0,0
79701,430180,0,0,0,0,0,0,01,1,0,0
79702,430220,0,0,0,0,0,0,01,0,0,0
79703,430260,0,0,0,0,0,0,01,1,0,0
79704,430300,0,0,0,0,0,0,01,0,0,0
79705,430320,0,0,1,0,0,1,01,0,0,0
79706,430330,1,1,1,1,1,1,01,0,0,0
79707,430340,1,1,1,1,1,1,01,1,0,0
79708,430380,1,1,1,1,1,1,01,0,0,0
79709,430410,1,0,0,1,0,0,01,0,0,0
79710,430420,0,0,0,0,0,0,01,1,0,0
79711,430460,0,0,0,0,0,0,01,0,0,0
79712,430480,0,0,1,0,0,1,01,0,0,0
79713,430490,1,1,1,1,1,1,01,0,0,0
79714,430500,1,1,1,1,1,1,01,1,0,0
79715,430540,1,1,1,1,1,1,01,0,0,0
79716,430570,1,1,1,1,1,1,02,0,0,0
79717,430580,1,1,1,1,1,1,02,1,0,0
79718,430620,1,1,1,1,1,1,02,0,0,0
79719,430660,1,1,1,1,1,1,02,1,0,0
79720,430700,1,1,1,1,1,1,02,0,0,0
79721,430730,1,0,0,1,0,0,02,0,0,0
79722,430740,0,0,0,0,0,0,02,1,0,0
79723,430780,0,0,0,0,0,0,02,0,0,0
79724,430800,0,0,1,0,0,1,02,0,0,0
79725,430810,1,1,1,1,1,1,02,0,0,0
79726,430820,1,1,1,1,1,1,02,1,0,0
79727,430860,1,1,1,1,1,1,02,0,0,0
79728,430900,1,1,1,1,1,1,02,1,0,0
79729,430940,1,1,1,1,1,1,02,0,0,0
79730,430970,1,0,0,1,0,0,02,0,0,0
79731,430980,0,0,0,0,0,0,02,1,0,0
79732,431020,0,0,0,0,0,0,02,0,0,0
79733,431060,0,0,0,0,0,0,02,1,0,0
79734,431100,0,0,0,0,0,0,02,0,0,0
79735,431120,0,0,0,0,0,0,02,0,0,1
79736,431140,0,0,0,0,0,0,02,1,0,1
79737,431180,0,0,0,0,0,0,02,0,0,1
79738,431220,0,0,0,0,0,0,02,1,0,1
79739,431260,0,0,0,0,0,0,02,0,0,1
79740,431280,0,0,1,0,0,1,02,0,0,1
79741,431290,1,1,1,1,1,1,02,0,0,1
79742,431300,1,1,1,1,1,1,02,1,0,1
79743,431340,1,1,1,1,1,1,02,0,0,1
79744,431370,1,0,0,1,0,0,02,0,0,1
79745,431380,0,0,0,0,0,0,02,1,0,1
79746,431420,0,0,0,0,0,0,02,0,0,1
79747,431450,0,0,0,0,0,0,02,0,0,0
79748,431460,0,0,0,0,0,0,02,1,0,0
79749,431500,0,0,0,0,0,0,02,0,0,0
79750,431540,0,0,0,0,0,0,02,1,0,0
79751,431580,0,0,0,0,0,0,02,0,0,0
79752,431600,0,0,1,0,0,1,02,0,0,0
79753,431610,1,1,1,1,1,1,02,0,0,0
79754,431620,1,1,1,1,1,1,02,1,0,0
79755,431660,1,1,1,1,1,1,02,0,0,0
79756,431690,1,0,0,1,0,0,02,0,0,0
79757,431700,0,0,0,0,0,0,02,1,0,0
79758,431740,0,0,0,0,0,0,02,0,0,0
79759,431760,0,0,1,0,0,1,02,0,0,0
79760,431770,1,1,1,1,1,1,02,0,0,0
79761,431780,1,1,1,1,1,1,02,1,0,0
79762,431820,1,1,1,1,1,1,02,0,0,0
79763,431860,1,1,1,1,1,1,02,1,0,0
79764,431900,1,1,1,1,1,1,02,0,0,0
79765,431940,1,1,1,1,1,1,02,1,0,0
79766,431980,1,1,1,1,1,1,02,0,0,0
79767,432010,1,0,0,1,0,0,02,0,0,0
79768,432020,0,0,0,0,0,0,02,1,0,0
79769,432060,0,0,0,0,0,0,02,0,0,0
79770,432080,0,0,1,0,0,1,02,0,0,0
79771,432090,1,1,1,1,1,1,02,0,0,0
79772,432100,1,1,1,1,1,1,02,1,0,0
79773,432140,1,1,1,1,1,1,02,0,0,0
79774,432180,1,1,1,1,1,1,02,1,0,0
79775,432220,1,1,1,1,1,1,02,0,0,0
79776,432250,1,0,0,1,0,0,02,0,0,0
79777,432260,0,0,0,0,0,0,02,1,0,0
79778,432300,0,0,0,0,0,0,02,0,0,0
79779,432340,0,0,0,0,0,0,02,1,0,0
79780,432380,0,0,0,0,0,0,02,0,0,0
79781,432420,0,0,0,0,0,0,02,1,0,0
79782,432460,0,0,0,0,0,0,02,0,0,0
79783,432500,0,0,0,0,0,0,02,1,0,0
79784,432540,0,0,0,0,0,0,02,0,0,0
79785,432550,0,0,0,0,0,0,02,0,1,0
79786,432560,0,0,1,0,0,1,02,0,1,0
79787,432570,1,1,1,1,1,1,02,0,1,0
79788,432580,1,1,1,1,1,1,02,1,1,0
79789,432620,1,1,1,1,1,1,02,0,1,0
79790,432640,1,1,1,1,1,1,02,0,0,0
79791,432650,1,0,0,1,0,0,02,0,0,0
79792,432660,0,0,0,0,0,0,02,1,0,0
79793,432700,0,0,0,0,0,0,02,0,0,0
79794,432740,0,0,0,0,0,0,02,1,0,0
79795,432780,0,0,0,0,0,0,02,0,0,0
79796,432820,0,0,0,0,0,0,02,1,0,0
79797,432860,0,0,0,0,0,0,02,0,0,0
79798,432900,0,0,0,0,0,0,02,1,0,0
79799,432940,0,0,0,0,0,0,02,0,0,0
79800,432980,0,0,0,0,0,0,02,1,0,0
79801,433020,0,0,0,0,0,0,02,0,0,0
79802,433060,0,0,0,0,0,0,02,1,0,0
79803,433100,0,0,0,0,0,0,02,0,0,0
79804,433140,0,0,0,0,0,0,02,1,0,0
79805,433180,0,0,0,0,0,0,02,0,0,0
79806,433220,0,0,0,0,0,0,02,1,0,0
79807,433260,0,0,0,0,0,0,02,0,0,0
79808,433300,0,0,0,0,0,0,02,1,0,0
79809,433340,0,0,0,0,0,0,02,0,0,0
79810,433380,0,0,0,0,0,0,02,1,0,0
79811,433420,0,0,0,0,0,0,02,0,0,0
79812,433460,0,0,0,0,0,0,02,1,0,0
79813,433500,0,0,0,0,0,0,02,0,0,0
79814,433540,0,0,0,0,0,0,02,1,0,0
79815,433580,0,0,0,0,0,0,02,0,0,0
79816,433600,0,0,1,0,0,1,02,0,0,0
79817,433610,1,1,1,1,1,1,02,0,0,0
79818,433620,1,1,1,1,1,1,02,1,0,0
79819,433660,1,1,1,1,1,1,02,0,0,0
79820,433690,1,0,0,1,0,0,02,0,0,0
79821,433700,0,0,0,0,0,0,02,1,0,0
79822,433740,0,0,0,0,0,0,02,0,0,0
79823,433760,0,0,1,0,0,1,02,0,0,0
79824,433770,1,1,1,1,1,1,02,0,0,0
79825,433780,1,1,1,1,1,1,02,1,0,0
79826,433820,1,1,1,1,1,1,02,0,0,0
79827,433860,1,1,1,1,1,1,02,1,0,0
79828,433900,1,1,1,1,1,1,02,0,0,0
79829,433940,1,1,1,1,1,1,02,1,0,0
79830,433980,1,1,1,1,1,1,02,0,0,0
79831,434010,1,0,0,1,0,0,02,0,0,0
79832,434020,0,0,0,0,0,0,02,1,0,0
79833,434060,0,0,0,0,0,0,02,0,0,0
79834,434080,0,0,1,0,0,1,02,0,0,0
79835,434090,1,1,1,1,1,1,02,0,0,0
79836,434100,1,1,1,1,1,1,02,1,0,0
79837,434140,1,1,1,1,1,1,02,0,0,0
79838,434180,1,1,1,1,1,1,02,1,0,0
79839,434220,1,1,1,1,1,1,02,0,0,0
79840,434250,1,0,0,1,0,0,02,0,0,0
79841,434260,0,0,0,0,0,0,02,1,0,0
79842,434300,0,0,0,0,0,0,02,0,0,0
79843,434340,0,0,0,0,0,0,02,1,0,0
79844,434380,0,0,0,0,0,0,02,0,0,0
79845,434420,0,0,0,0,0,0,02,1,0,0
79846,434460,0,0,0,0,0,0,02,0,0,0
79847,434500,0,0,0,0,0,0,02,1,0,0
79848,434540,0,0,0,0,0,0,02,0,0,0
79849,434560,0,0,1,0,0,1,02,0,0,0
79850,434570,1,1,1,1,1,1,02,0,0,0
79851,434580,1,1,1,1,1,1,02,1,0,0
79852,434620,1,1,1,1,1,1,02,0,0,0
79853,434650,1,0,0,1,0,0,02,0,0,0
79854,434660,0,0,0,0,0,0,02,1,0,0
79855,434700,0,0,0,0,0,0,02,0,0,0
79856,434740,0,0,0,0,0,0,02,1,0,0
79857,434780,0,0,0,0,0,0,02,0,0,0
79858,434820,0,0,0,0,0,0,02,1,0,0
79859,434860,0,0,0,0,0,0,02,0,0,0
79860,434880,0,0,1,0,0,1,02,0,0,0
79861,434890,1,1,1,1,1,1,02,0,0,0
79862,434900,1,1,1,1,1,1,02,1,0,0
79863,434940,1,1,1,1,1,1,02,0,0,0
79864,434970,1,0,0,1,0,0,02,0,0,0
79865,434980,0,0,0,0,0,0,02,1,0,0
79866,435020,0,0,0,0,0,0,02,0,0,0
79867,435040,0,0,1,0,0,1,02,0,0,0
79868,435050,1,1,1,1,1,1,02,0,0,0
79869,435060,1,1,1,1,1,1,02,1,0,0
79870,435100,1,1,1,1,1,1,02,0,0,0
79871,435140,1,1,1,1,1,1,02,1,0,0
79872,435180,1,1,1,1,1,1,02,0,0,0
79873,435220,1,1,1,1,1,1,02,1,0,0
79874,435260,1,1,1,1,1,1,02,0,0,0
79875,435290,1,0,0,1,0,0,02,0,0,0
79876,435300,0,0,0,0,0,0,02,1,0,0
79877,435340,0,0,0,0,0,0,02,0,0,0
79878,435360,0,0,1,0,0,1,02,0,0,0
79879,435370,1,1,1,1,1,1,02,0,0,0
79880,435380,1,1,1,1,1,1,02,1,0,0
79881,435420,1,1,1,1,1,1,02,0,0,0
79882,435460,1,1,1,1,1,1,02,1,0,0
79883,435500,1,1,1,1,1,1,02,0,0,0
79884,435530,1,0,0,1,0,0,02,0,0,0
79885,435540,0,0,0,0,0,0,02,1,0,0
79886,435580,0,0,0,0,0,0,02,0,0,0
79887,435620,0,0,0,0,0,0,02,1,0,0
79888,435660,0,0,0,0,0,0,02,0,0,0
79889,435700,0,0,0,0,0,0,02,1,0,0
79890,435740,0,0,0,0,0,0,02,0,0,0
79891,435780,0,0,0,0,0,0,02,1,0,0
79892,435820,0,0,0,0,0,0,02,0,0,0
79893,435840,0,0,1,0,0,1,02,0,0,0
79894,435850,1,1,1,1,1,1,02,0,0,0
79895,435860,1,1,1,1,1,1,02,1,0,0
79896,435900,1,1,1,1,1,1,02,0,0,0
79897,435930,1,0,0,1,0,0,02,0,0,0
79898,435940,0,0,0,0,0,0,02,1,0,0
79899,435980,0,0,0,0,0,0,02,0,0,0
79900,436020,0,0,0,0,0,0,02,1,0,0
79901,436060,0,0,0,0,0,0,02,0,0,0
79902,436100,0,0,0,0,0,0,02,1,0,0
79903,436140,0,0,0,0,0,0,02,0,0,0
79904,436160,0,0,1,0,0,1,02,0,0,0
79905,436170,1,1,1,1,1,1,02,0,0,0
79906,436180,1,1,1,1,1,1,02,1,0,0
79907,436220,1,1,1,1,1,1,02,0,0,0
79908,436250,1,0,0,1,0,0,02,0,0,0
79909,436260,0,0,0,0,0,0,02,1,0,0
79910,436300,0,0,0,0,0,0,02,0,0,0
79911,436320,0,0,1,0,0,1,02,0,0,0
79912,436330,1,1,1,1,1,1,02,0,0,0
79913,436340,1,1,1,1,1,1,02,1,0,0
79914,436380,1,1,1,1,1,1,02,0,0,0
79915,436420,1,1,1,1,1,1,02,1,0,0
79916,436460,1,1,1,1,1,1,02,0,0,0
79917,436500,1,1,1,1,1,1,02,1,0,0
79918,436540,1,1,1,1,1,1,02,0,0,0
79919,436570,1,0,0,1,0,0,02,0,0,0
79920,436580,0,0,0,0,0,0,02,1,0,0
79921,436620,0,0,0,0,0,0,02,0,0,0
79922,436640,0,0,1,0,0,1,02,0,0,0
79923,436650,1,1,1,1,1,1,02,0,0,0
79924,436660,1,1,1,1,1,1,02,1,0,0
79925,436700,1,1,1,1,1,1,02,0,0,0
79926,436740,1,1,1,1,1,1,02,1,0,0
79927,436780,1,1,1,1,1,1,02,0,0,0
79928,436810,1,0,0,1,0,0,02,0,0,0
79929,436820,0,0,0,0,0,0,02,1,0,0
79930,436860,0,0,0,0,0,0,02,0,0,0
79931,436900,0,0,0,0,0,0,02,1,0,0
79932,436940,0,0,0,0,0,0,02,0,0,0
79933,436980,0,0,0,0,0,0,02,1,0,0
79934,437020,0,0,0,0,0,0,02,0,0,0
79935,437060,0,0,0,0,0,0,02,1,0,0
79936,437100,0,0,0,0,0,0,02,0,0,0
79937,437110,0,0,0,0,0,0,03,0,0,0
79938,437120,0,0,1,0,0,1,03,0,0,0
79939,437130,1,1,1,1,1,1,03,0,0,0
79940,437140,1,1,1,1,1,1,03,1,0,0
79941,437180,1,1,1,1,1,1,03,0,0,0
79942,437210,1,0,0,1,0,0,03,0,0,0
79943,437220,0,0,0,0,0,0,03,1,0,0
79944,437260,0,0,0,0,0,0,03,0,0,0
79945,437300,0,0,0,0,0,0,03,1,0,0
79946,437340,0,0,0,0,0,0,03,0,0,0
79947,437380,0,0,0,0,0,0,03,1,0,0
79948,437420,0,0,0,0,0,0,03,0,0,0
79949,437440,0,0,1,0,0,1,03,0,0,0
79950,437450,1,1,1,1,1,1,03,0,0,0
79951,437460,1,1,1,1,1,1,03,1,0,0
79952,437500,1,1,1,1,1,1,03,0,0,0
79953,437530,1,0,0,1,0,0,03,0,0,0
79954,437540,0,0,0,0,0,0,03,1,0,0
79955,437580,0,0,0,0,0,0,03,0,0,0
79956,437600,0,0,1,0,0,1,03,0,0,1
79957,437610,1,1,1,1,1,1,03,0,0,1
79958,437620,1,1,1,1,1,1,03,1,0,1
79959,437660,1,1,1,1,1,1,03,0,0,1
79960,437700,1,1,1,1,1,1,03,1,0,1
79961,437740,1,1,1,1,1,1,03,0,0,1
79962,437780,1,1,1,1,1,1,03,1,0,1
79963,437820,1,1,1,1,1,1,03,0,0,1
79964,437850,1,0,0,1,0,0,03,0,0,1
79965,437860,0,0,0,0,0,0,03,1,0,1
79966,437900,0,0,0,0,0,0,03,0,0,1
79967,437920,0,0,1,0,0,1,03,0,0,1
79968,437930,1,1,1,1,1,1,03,0,0,0
79969,437940,1,1,1,1,1,1,03,1,0,0
79970,437980,1,1,1,1,1,1,03,0,0,0
79971,438020,1,1,1,1,1,1,03,1,0,0
79972,438060,1,1,1,1,1,1,03,0,0,0
79973,438090,1,0,0,1,0,0,03,0,0,0
79974,438100,0,0,0,0,0,0,03,1,0,0
79975,438140,0,0,0,0,0,0,03,0,0,0
79976,438180,0,0,0,0,0,0,03,1,0,0
79977,438220,0,0,0,0,0,0,03,0,0,0
79978,438260,0,0,0,0,0,0,03,1,0,0
79979,438300,0,0,0,0,0,0,03,0,0,0
79980,438340,0,0,0,0,0,0,03,1,0,0
79981,438380,0,0,0,0,0,0,03,0,0,0
79982,438390,0,0,0,0,0,0,03,0,1,0
79983,438400,0,0,1,0,0,1,03,0,1,0
79984,438410,1,1,1,1,1,1,03,0,1,0
79985,438420,1,1,1,1,1,1,03,1,1,0
79986,438460,1,1,1,1,1,1,03,0,1,0
79987,438480,1,1,1,1,1,1,03,0,0,0
79988,438490,1,0,0,1,0,0,03,0,0,0
79989,438500,0,0,0,0,0,0,03,1,0,0
79990,438540,0,0,0,0,0,0,03,0,0,0
79991,438580,0,0,0,0,0,0,03,1,0,0
79992,438620,0,0,0,0,0,0,03,0,0,0
79993,438660,0,0,0,0,0,0,03,1,0,0
79994,438700,0,0,0,0,0,0,03,0,0,0
79995,438740,0,0,0,0,0,0,03,1,0,0
79996,438780,0,0,0,0,0,0,03,0,0,0
79997,438820,0,0,0,0,0,0,03,1,0,0
79998,438860,0,0,0,0,0,0,03,0,0,0
79999,438900,0,0,0,0,0,0,03,1,0,0
80000,438940,0,0,0,0,0,0,03,0,0,0
80001,438980,0,0,0,0,0,0,03,1,0,0
80002,439020,0,0,0,0,0,0,03,0,0,0
80003,439060,0,0,0,0,0,0,03,1,0,0
80004,439100,0,0,0,0,0,0,03,0,0,0
80005,439140,0,0,0,0,0,0,03,1,0,0
80006,439180,0,0,0,0,0,0,03,0,0,0
80007,439220,0,0,0,0,0,0,03,1,0,0
80008,439260,0,0,0,0,0,0,03,0,0,0
80009,439300,0,0,0,0,0,0,03,1,0,0
80010,439340,0,0,0,0,0,0,03,0,0,0
80011,439380,0,0,0,0,0,0,03,1,0,0
80012,439420,0,0,0,0,0,0,03,0,0,0
80013,439440,0,0,1,0,0,1,03,0,0,0
80014,439450,1,1,1,1,1,1,03,0,0,0
80015,439460,1,1,1,1,1,1,03,1,0,0
80016,439500,1,1,1,1,1,1,03,0,0,0
80017,439530,1,0,0,1,0,0,03,0,0,0
80018,439540,0,0,0,0,0,0,03,1,0,0
80019,439580,0,0,0,0,0,0,03,0,0,0
80020,439600,0,0,1,0,0,1,03,0,0,0
80021,439610,1,1,1,1,1,1,03,0,0,0
80022,439620,1,1,1,1,1,1,03,1,0,0
80023,439660,1,1,1,1,1,1,03,0,0,0
80024,439700,1,1,1,1,1,1,03,1,0,0
80025,439740,1,1,1,1,1,1,03,0,0,0
80026,439780,1,1,1,1,1,1,03,1,0,0
80027,439820,1,1,1,1,1,1,03,0,0,0
80028,439850,1,0,0,1,0,0,03,0,0,0
80029,439860,0,0,0,0,0,0,03,1,0,0
80030,439900,0,0,0,0,0,0,03,0,0,0
80031,439920,0,0,1,0,0,1,03,0,0,0
80032,439930,1,1,1,1,1,1,03,0,0,0
80033,439940,1,1,1,1,1,1,03,1,0,0
80034,439980,1,1,1,1,1,1,03,0,0,0
80035,440020,1,1,1,1,1,1,03,1,0,0
80036,440060,1,1,1,1,1,1,03,0,0,0
80037,440090,1,0,0,1,0,0,03,0,0,0
80038,440100,0,0,0,0,0,0,03,1,0,0
80039,440140,0,0,0,0,0,0,03,0,0,0
80040,440180,0,0,0,0,0,0,03,1,0,0
80041,440220,0,0,0,0,0,0,03,0,0,0
80042,440260,0,0,0,0,0,0,03,1,0,0
80043,440300,0,0,0,0,0,0,03,0,0,0
80044,440340,0,0,0,0,0,0,03,1,0,0
80045,440380,0,0,0,0,0,0,03,0,0,0
80046,440400,0,0,1,0,0,1,03,0,0,0
80047,440410,1,1,1,1,1,1,03,0,0,0
80048,440420,1,1,1,1,1,1,03,1,0,0
80049,440460,1,1,1,1,1,1,03,0,0,0
80050,440490,1,0,0,1,0,0,03,0,0,0
80051,440500,0,0,0,0,0,0,03,1,0,0
80052,440540,0,0,0,0,0,0,03,0,0,0
80053,440580,0,0,0,0,0,0,03,1,0,0
80054,440620,0,0,0,0,0,0,03,0,0,0
80055,440660,0,0,0,0,0,0,03,1,0,0
80056,440700,0,0,0,0,0,0,03,0,0,0
80057,440720,0,0,1,0,0,1,03,0,0,0
80058,440730,1,1,1,1,1,1,03,0,0,0
80059,440740,1,1,1,1,1,1,03,1,0,0
80060,440780,1,1,1,1,1,1,03,0,0,0
80061,440810,1,0,0,1,0,0,03,0,0,0
80062,440820,0,0,0,0,0,0,03,1,0,0
80063,440860,0,0,0,0,0,0,03,0,0,0
80064,440880,0,0,1,0,0,1,03,0,0,0
80065,440890,1,1,1,1,1,1,03,0,0,0
80066,440900,1,1,1,1,1,1,03,1,0,0
80067,440940,1,1,1,1,1,1,03,0,0,0
80068,440980,1,1,1,1,1,1,03,1,0,0
80069,441020,1,1,1,1,1,1,03,0,0,0
80070,441060,1,1,1,1,1,1,03,1,0,0
80071,441100,1,1,1,1,1,1,03,0,0,0
80072,441130,1,0,0,1,0,0,03,0,0,0
80073,441140,0,0,0,0,0,0,03,1,0,0
80074,441180,0,0,0,0,0,0,03,0,0,0
80075,441200,0,0,1,0,0,1,03,0,0,0
80076,441210,1,1,1,1,1,1,03,0,0,0
80077,441220,1,1,1,1,1,1,03,1,0,0
